Date,Sector,Net
2017-05-05,Real Estate,0.0246
2017-05-05,Consumer Discretionary,0.2618
2017-05-05,Index,0.0441
2017-05-05,Consumer Staples,0.0466
2017-05-05,Financials,0.2115
2017-05-08,Currency,0
2017-05-08,Industrials,0.1802
2017-05-08,Index,0.044
2017-05-08,Consumer Discretionary,0.2639
2017-05-08,Real Estate,0.0247
2017-05-08,Health Care,0.0652
2017-05-08,Materials,0.1516
2017-05-08,Consumer Staples,0.0463
2017-05-08,Financials,0.21
2017-05-09,Industrials,0.1838
2017-05-09,Financials,0.2087
2017-05-09,Consumer Staples,0.0457
2017-05-09,Consumer Discretionary,0.2621
2017-05-09,Materials,0.1501
2017-05-09,Health Care,0.0652
2017-05-09,Real Estate,0.0246
2017-05-09,Currency,0
2017-05-09,Index,0.0443
2017-05-10,Consumer Discretionary,0.2648
2017-05-10,Materials,0.1516
2017-05-10,Industrials,0.1872
2017-05-10,Consumer Staples,0.048
2017-05-10,Index,0.0479
2017-05-10,Health Care,0.0656
2017-05-10,Financials,0.2096
2017-05-10,Real Estate,0.0253
2017-05-10,Currency,0
2017-05-11,Health Care,0.064
2017-05-11,Real Estate,0.0248
2017-05-11,Industrials,0.1845
2017-05-11,Financials,0.2056
2017-05-11,Currency,0
2017-05-11,Consumer Staples,0.0466
2017-05-11,Index,0.0495
2017-05-11,Consumer Discretionary,0.2609
2017-05-11,Materials,0.1499
2017-05-12,Real Estate,0.0249
2017-05-12,Consumer Staples,0.0466
2017-05-12,Industrials,0.1871
2017-05-12,Health Care,0.0638
2017-05-12,Materials,0.1471
2017-05-12,Index,0.0523
2017-05-12,Financials,0.205
2017-05-12,Currency,0
2017-05-12,Consumer Discretionary,0.2619
2017-05-15,Materials,0.1472
2017-05-15,Real Estate,0.0249
2017-05-15,Consumer Discretionary,0.2643
2017-05-15,Financials,0.2042
2017-05-15,Consumer Staples,0.0458
2017-05-15,Industrials,0.1878
2017-05-15,Index,0.0523
2017-05-15,Currency,0
2017-05-15,Health Care,0.0627
2017-05-16,Materials,0.1473
2017-05-16,Consumer Discretionary,0.2625
2017-05-16,Currency,0
2017-05-16,Industrials,0.1903
2017-05-16,Consumer Staples,0.0459
2017-05-16,Real Estate,0.0247
2017-05-16,Financials,0.2053
2017-05-16,Index,0.0524
2017-05-16,Health Care,0.0624
2017-05-17,Consumer Staples,0.0478
2017-05-17,Consumer Discretionary,0.26
2017-05-17,Materials,0.1455
2017-05-17,Financials,0.2062
2017-05-17,Health Care,0.0624
2017-05-17,Real Estate,0.0261
2017-05-17,Currency,0
2017-05-17,Industrials,0.1918
2017-05-17,Index,0.0502
2017-05-18,Consumer Staples,0.0486
2017-05-18,Materials,0.1465
2017-05-18,Industrials,0.1841
2017-05-18,Health Care,0.0648
2017-05-18,Index,0.0468
2017-05-18,Consumer Discretionary,0.2634
2017-05-18,Currency,0
2017-05-18,Real Estate,0.0266
2017-05-18,Financials,0.209
2017-05-19,Index,0.0473
2017-05-19,Consumer Discretionary,0.261
2017-05-19,Real Estate,0.0276
2017-05-19,Currency,0
2017-05-19,Consumer Staples,0.049
2017-05-19,Industrials,0.1881
2017-05-19,Materials,0.1446
2017-05-19,Health Care,0.065
2017-05-19,Financials,0.2088
2017-05-22,Industrials,0.1855
2017-05-22,Real Estate,0.0286
2017-05-22,Financials,0.2113
2017-05-22,Consumer Discretionary,0.2615
2017-05-22,Currency,0
2017-05-22,Index,0.0442
2017-05-22,Materials,0.1447
2017-05-22,Consumer Staples,0.0507
2017-05-22,Health Care,0.0641
2017-05-23,Financials,0.2121
2017-05-23,Currency,0
2017-05-23,Health Care,0.0631
2017-05-23,Consumer Staples,0.0503
2017-05-23,Real Estate,0.0287
2017-05-23,Materials,0.1427
2017-05-23,Industrials,0.1879
2017-05-23,Consumer Discretionary,0.2623
2017-05-23,Index,0.041
2017-05-24,Real Estate,0.0294
2017-05-24,Financials,0.2123
2017-05-24,Consumer Staples,0.0504
2017-05-24,Health Care,0.0624
2017-05-24,Consumer Discretionary,0.2634
2017-05-24,Materials,0.1408
2017-05-24,Currency,0
2017-05-24,Index,0.0378
2017-05-24,Industrials,0.192
2017-05-25,Index,0.0377
2017-05-25,Financials,0.2108
2017-05-25,Health Care,0.062
2017-05-25,Consumer Staples,0.0507
2017-05-25,Industrials,0.1916
2017-05-25,Materials,0.1411
2017-05-25,Real Estate,0.029
2017-05-25,Consumer Discretionary,0.2647
2017-05-25,Currency,0
2017-05-26,Financials,0.2006
2017-05-26,Consumer Discretionary,0.2685
2017-05-26,Index,0.0381
2017-05-26,Currency,0
2017-05-26,Health Care,0.0626
2017-05-26,Real Estate,0.0292
2017-05-26,Consumer Staples,0.051
2017-05-26,Materials,0.1413
2017-05-26,Industrials,0.1952
2017-05-29,Financials,0.1976
2017-05-29,Materials,0.1421
2017-05-29,Health Care,0.063
2017-05-29,Currency,0
2017-05-29,Consumer Staples,0.0525
2017-05-29,Industrials,0.1945
2017-05-29,Index,0.0382
2017-05-29,Real Estate,0.0292
2017-05-29,Consumer Discretionary,0.2695
2017-05-30,Consumer Staples,0.0522
2017-05-30,Materials,0.1434
2017-05-30,Index,0.0399
2017-05-30,Real Estate,0.0293
2017-05-30,Consumer Discretionary,0.2675
2017-05-30,Health Care,0.0624
2017-05-30,Currency,0
2017-05-30,Financials,0.195
2017-05-30,Industrials,0.1945
2017-05-31,Consumer Staples,0.0533
2017-05-31,Real Estate,0.029
2017-05-31,Financials,0.1953
2017-05-31,Industrials,0.1934
2017-05-31,Health Care,0.0633
2017-05-31,Consumer Discretionary,0.2675
2017-05-31,Materials,0.1444
2017-05-31,Index,0.0399
2017-05-31,Currency,0
2017-06-01,Real Estate,0.0291
2017-06-01,Industrials,0.1922
2017-06-01,Health Care,0.0632
2017-06-01,Index,0.0401
2017-06-01,Consumer Discretionary,0.2667
2017-06-01,Financials,0.1986
2017-06-01,Consumer Staples,0.0544
2017-06-01,Currency,0
2017-06-01,Materials,0.1422
2017-06-02,Financials,0.1989
2017-06-02,Index,0.0402
2017-06-02,Consumer Staples,0.0564
2017-06-02,Currency,0
2017-06-02,Industrials,0.1896
2017-06-02,Consumer Discretionary,0.2675
2017-06-02,Health Care,0.0628
2017-06-02,Real Estate,0.029
2017-06-02,Materials,0.1426
2017-06-05,Consumer Discretionary,0.2707
2017-06-05,Index,0.0398
2017-06-05,Industrials,0.1852
2017-06-05,Consumer Staples,0.0571
2017-06-05,Real Estate,0.0295
2017-06-05,Financials,0.1985
2017-06-05,Health Care,0.0618
2017-06-05,Currency,0
2017-06-05,Materials,0.1442
2017-06-06,Health Care,0.0615
2017-06-06,Consumer Discretionary,0.2732
2017-06-06,Financials,0.1966
2017-06-06,Real Estate,0.0294
2017-06-06,Industrials,0.1851
2017-06-06,Currency,0
2017-06-06,Consumer Staples,0.0585
2017-06-06,Materials,0.1431
2017-06-06,Index,0.04
2017-06-07,Financials,0.1963
2017-06-07,Real Estate,0.0297
2017-06-07,Materials,0.1424
2017-06-07,Consumer Discretionary,0.2722
2017-06-07,Industrials,0.1861
2017-06-07,Health Care,0.0612
2017-06-07,Consumer Staples,0.0598
2017-06-07,Index,0.0399
2017-06-07,Currency,0
2017-06-08,Financials,0.1946
2017-06-08,Real Estate,0.0293
2017-06-08,Consumer Staples,0.0605
2017-06-08,Currency,0
2017-06-08,Consumer Discretionary,0.2749
2017-06-08,Health Care,0.061
2017-06-08,Index,0.0388
2017-06-08,Industrials,0.1869
2017-06-08,Materials,0.1413
2017-06-09,Real Estate,0.029
2017-06-09,Industrials,0.1866
2017-06-09,Index,0.0383
2017-06-09,Consumer Discretionary,0.2776
2017-06-09,Materials,0.1407
2017-06-09,Currency,0
2017-06-09,Health Care,0.0603
2017-06-09,Consumer Staples,0.0607
2017-06-09,Financials,0.1939
2017-06-12,Materials,0.1406
2017-06-12,Financials,0.1939
2017-06-12,Consumer Staples,0.061
2017-06-12,Health Care,0.0612
2017-06-12,Consumer Discretionary,0.2783
2017-06-12,Index,0.0382
2017-06-12,Currency,0
2017-06-12,Industrials,0.1853
2017-06-12,Real Estate,0.029
2017-06-13,Financials,0.194
2017-06-13,Currency,0
2017-06-13,Index,0.0382
2017-06-13,Health Care,0.0616
2017-06-13,Materials,0.1397
2017-06-13,Consumer Staples,0.0616
2017-06-13,Industrials,0.1855
2017-06-13,Consumer Discretionary,0.2769
2017-06-13,Real Estate,0.0287
2017-06-14,Financials,0.1921
2017-06-14,Real Estate,0.0287
2017-06-14,Consumer Staples,0.062
2017-06-14,Consumer Discretionary,0.2781
2017-06-14,Health Care,0.0625
2017-06-14,Industrials,0.1857
2017-06-14,Materials,0.1397
2017-06-14,Currency,0
2017-06-14,Index,0.038
2017-06-15,Health Care,0.0636
2017-06-15,Industrials,0.1836
2017-06-15,Real Estate,0.0289
2017-06-15,Currency,0
2017-06-15,Materials,0.1382
2017-06-15,Index,0.0378
2017-06-15,Consumer Discretionary,0.2795
2017-06-15,Consumer Staples,0.0629
2017-06-15,Financials,0.1917
2017-06-16,Real Estate,0.0289
2017-06-16,Consumer Discretionary,0.2804
2017-06-16,Financials,0.1895
2017-06-16,Industrials,0.183
2017-06-16,Consumer Staples,0.0627
2017-06-16,Health Care,0.0646
2017-06-16,Currency,0
2017-06-16,Index,0.0379
2017-06-16,Materials,0.138
2017-06-19,Consumer Discretionary,0.2813
2017-06-19,Industrials,0.1832
2017-06-19,Financials,0.1886
2017-06-19,Health Care,0.0634
2017-06-19,Currency,0
2017-06-19,Consumer Staples,0.063
2017-06-19,Index,0.0383
2017-06-19,Real Estate,0.0292
2017-06-19,Materials,0.1375
2017-06-20,Health Care,0.0636
2017-06-20,Consumer Discretionary,0.2794
2017-06-20,Real Estate,0.0288
2017-06-20,Financials,0.1896
2017-06-20,Materials,0.1367
2017-06-20,Consumer Staples,0.0652
2017-06-20,Currency,0
2017-06-20,Industrials,0.182
2017-06-20,Index,0.038
2017-06-21,Financials,0.19
2017-06-21,Currency,0
2017-06-21,Materials,0.1364
2017-06-21,Industrials,0.1811
2017-06-21,Index,0.0383
2017-06-21,Health Care,0.0639
2017-06-21,Consumer Discretionary,0.28
2017-06-21,Consumer Staples,0.066
2017-06-21,Real Estate,0.0287
2017-06-22,Health Care,0.0639
2017-06-22,Financials,0.1889
2017-06-22,Index,0.0345
2017-06-22,Consumer Staples,0.0677
2017-06-22,Currency,0
2017-06-22,Consumer Discretionary,0.2811
2017-06-22,Industrials,0.1815
2017-06-22,Real Estate,0.0289
2017-06-22,Materials,0.1362
2017-06-23,Industrials,0.1798
2017-06-23,Consumer Staples,0.069
2017-06-23,Consumer Discretionary,0.2806
2017-06-23,Index,0.0348
2017-06-23,Real Estate,0.0289
2017-06-23,Health Care,0.0643
2017-06-23,Financials,0.1907
2017-06-23,Currency,0
2017-06-23,Materials,0.1362
2017-06-26,Financials,0.1911
2017-06-26,Currency,0
2017-06-26,Index,0.035
2017-06-26,Industrials,0.1801
2017-06-26,Consumer Discretionary,0.2812
2017-06-26,Health Care,0.064
2017-06-26,Real Estate,0.0289
2017-06-26,Materials,0.1354
2017-06-26,Consumer Staples,0.0687
2017-06-27,Financials,0.1935
2017-06-27,Currency,0
2017-06-27,Consumer Discretionary,0.2776
2017-06-27,Index,0.0346
2017-06-27,Real Estate,0.0292
2017-06-27,Consumer Staples,0.0679
2017-06-27,Health Care,0.0641
2017-06-27,Industrials,0.1818
2017-06-27,Materials,0.1348
2017-06-28,Consumer Staples,0.068
2017-06-28,Real Estate,0.0288
2017-06-28,Health Care,0.0637
2017-06-28,Industrials,0.1797
2017-06-28,Materials,0.1341
2017-06-28,Currency,0
2017-06-28,Consumer Discretionary,0.2814
2017-06-28,Financials,0.1932
2017-06-28,Index,0.0348
2017-06-29,Real Estate,0.0288
2017-06-29,Materials,0.1352
2017-06-29,Currency,0
2017-06-29,Industrials,0.179
2017-06-29,Consumer Staples,0.0686
2017-06-29,Index,0.0345
2017-06-29,Health Care,0.064
2017-06-29,Consumer Discretionary,0.2811
2017-06-29,Financials,0.1924
2017-06-30,Consumer Staples,0.0689
2017-06-30,Index,0.0345
2017-06-30,Consumer Discretionary,0.282
2017-06-30,Health Care,0.0634
2017-06-30,Financials,0.1919
2017-06-30,Real Estate,0.0287
2017-06-30,Currency,0
2017-06-30,Industrials,0.1781
2017-06-30,Materials,0.136
2017-07-03,Health Care,0.0627
2017-07-03,Currency,0
2017-07-03,Financials,0.1901
2017-07-03,Materials,0.1362
2017-07-03,Industrials,0.177
2017-07-03,Consumer Staples,0.0695
2017-07-03,Index,0.0344
2017-07-03,Real Estate,0.0287
2017-07-03,Consumer Discretionary,0.2853
2017-07-04,Health Care,0.063
2017-07-04,Consumer Discretionary,0.2855
2017-07-04,Real Estate,0.029
2017-07-04,Currency,0
2017-07-04,Materials,0.1363
2017-07-04,Consumer Staples,0.0696
2017-07-04,Index,0.0345
2017-07-04,Industrials,0.1769
2017-07-04,Financials,0.1892
2017-07-05,Health Care,0.0619
2017-07-05,Materials,0.1369
2017-07-05,Financials,0.189
2017-07-05,Consumer Staples,0.0698
2017-07-05,Consumer Discretionary,0.2866
2017-07-05,Index,0.0343
2017-07-05,Currency,0
2017-07-05,Real Estate,0.0285
2017-07-05,Industrials,0.1774
2017-07-06,Index,0.0338
2017-07-06,Currency,0
2017-07-06,Health Care,0.062
2017-07-06,Consumer Discretionary,0.2848
2017-07-06,Materials,0.1367
2017-07-06,Financials,0.1912
2017-07-06,Industrials,0.1781
2017-07-06,Consumer Staples,0.0694
2017-07-06,Real Estate,0.0286
2017-07-07,Industrials,0.1789
2017-07-07,Health Care,0.0614
2017-07-07,Real Estate,0.0286
2017-07-07,Consumer Staples,0.0687
2017-07-07,Consumer Discretionary,0.2844
2017-07-07,Index,0.0338
2017-07-07,Financials,0.1914
2017-07-07,Materials,0.1369
2017-07-07,Currency,0
2017-07-10,Consumer Staples,0.069
2017-07-10,Real Estate,0.0291
2017-07-10,Materials,0.1367
2017-07-10,Currency,0
2017-07-10,Financials,0.1914
2017-07-10,Index,0.0341
2017-07-10,Health Care,0.0608
2017-07-10,Consumer Discretionary,0.2839
2017-07-10,Industrials,0.1792
2017-07-11,Real Estate,0.0295
2017-07-11,Index,0.0344
2017-07-11,Health Care,0.0612
2017-07-11,Consumer Staples,0.0687
2017-07-11,Financials,0.1902
2017-07-11,Consumer Discretionary,0.2806
2017-07-11,Currency,0
2017-07-11,Materials,0.1372
2017-07-11,Industrials,0.1819
2017-07-12,Financials,0.1895
2017-07-12,Index,0.034
2017-07-12,Currency,0
2017-07-12,Health Care,0.0607
2017-07-12,Consumer Discretionary,0.2825
2017-07-12,Real Estate,0.0304
2017-07-12,Industrials,0.1819
2017-07-12,Materials,0.1368
2017-07-12,Consumer Staples,0.0685
2017-07-13,Index,0.0335
2017-07-13,Currency,0
2017-07-13,Materials,0.137
2017-07-13,Financials,0.1908
2017-07-13,Industrials,0.1842
2017-07-13,Real Estate,0.0312
2017-07-13,Health Care,0.0606
2017-07-13,Consumer Discretionary,0.2817
2017-07-13,Consumer Staples,0.0688
2017-07-14,Health Care,0.0611
2017-07-14,Consumer Discretionary,0.2816
2017-07-14,Real Estate,0.0316
2017-07-14,Industrials,0.185
2017-07-14,Currency,0
2017-07-14,Materials,0.1368
2017-07-14,Financials,0.1898
2017-07-14,Index,0.0335
2017-07-14,Consumer Staples,0.0686
2017-07-17,Materials,0.1352
2017-07-17,Industrials,0.1834
2017-07-17,Consumer Staples,0.0688
2017-07-17,Real Estate,0.0323
2017-07-17,Consumer Discretionary,0.2828
2017-07-17,Currency,0
2017-07-17,Health Care,0.061
2017-07-17,Index,0.0325
2017-07-17,Financials,0.1904
2017-07-18,Industrials,0.1844
2017-07-18,Financials,0.1906
2017-07-18,Currency,0
2017-07-18,Consumer Discretionary,0.2822
2017-07-18,Real Estate,0.0325
2017-07-18,Consumer Staples,0.0686
2017-07-18,Materials,0.1349
2017-07-18,Index,0.0307
2017-07-18,Health Care,0.0609
2017-07-19,Currency,0
2017-07-19,Industrials,0.1842
2017-07-19,Consumer Discretionary,0.2811
2017-07-19,Index,0.0309
2017-07-19,Health Care,0.0613
2017-07-19,Financials,0.1904
2017-07-19,Real Estate,0.0331
2017-07-19,Consumer Staples,0.0689
2017-07-19,Materials,0.1347
2017-07-20,Index,0.031
2017-07-20,Health Care,0.0617
2017-07-20,Financials,0.1888
2017-07-20,Consumer Discretionary,0.2809
2017-07-20,Currency,0
2017-07-20,Industrials,0.1865
2017-07-20,Real Estate,0.034
2017-07-20,Consumer Staples,0.0683
2017-07-20,Materials,0.1337
2017-07-21,Industrials,0.1875
2017-07-21,Health Care,0.0625
2017-07-21,Index,0.0308
2017-07-21,Consumer Discretionary,0.2799
2017-07-21,Consumer Staples,0.0689
2017-07-21,Real Estate,0.0345
2017-07-21,Materials,0.1322
2017-07-21,Currency,0
2017-07-21,Financials,0.1892
2017-07-24,Real Estate,0.0344
2017-07-24,Financials,0.1879
2017-07-24,Index,0.0309
2017-07-24,Materials,0.1317
2017-07-24,Consumer Staples,0.0692
2017-07-24,Currency,0
2017-07-24,Health Care,0.0631
2017-07-24,Consumer Discretionary,0.2794
2017-07-24,Industrials,0.1891
2017-07-25,Real Estate,0.0338
2017-07-25,Consumer Discretionary,0.2779
2017-07-25,Index,0.0308
2017-07-25,Consumer Staples,0.0693
2017-07-25,Financials,0.1914
2017-07-25,Health Care,0.0628
2017-07-25,Industrials,0.1886
2017-07-25,Materials,0.1302
2017-07-25,Currency,0
2017-07-26,Materials,0.1299
2017-07-26,Index,0.0326
2017-07-26,Financials,0.1907
2017-07-26,Real Estate,0.0334
2017-07-26,Industrials,0.1886
2017-07-26,Currency,0
2017-07-26,Health Care,0.063
2017-07-26,Consumer Staples,0.0683
2017-07-26,Consumer Discretionary,0.2793
2017-07-27,Consumer Staples,0.0687
2017-07-27,Industrials,0.1878
2017-07-27,Index,0.0324
2017-07-27,Materials,0.1302
2017-07-27,Consumer Discretionary,0.2764
2017-07-27,Currency,0
2017-07-27,Financials,0.1924
2017-07-27,Real Estate,0.0338
2017-07-27,Health Care,0.0647
2017-07-28,Consumer Staples,0.0688
2017-07-28,Financials,0.2007
2017-07-28,Consumer Discretionary,0.2708
2017-07-28,Currency,0
2017-07-28,Health Care,0.0643
2017-07-28,Materials,0.1284
2017-07-28,Industrials,0.1887
2017-07-28,Real Estate,0.0332
2017-07-28,Index,0.032
2017-07-31,Consumer Staples,0.069
2017-07-31,Real Estate,0.0334
2017-07-31,Financials,0.1996
2017-07-31,Index,0.0318
2017-07-31,Currency,0
2017-07-31,Consumer Discretionary,0.2721
2017-07-31,Materials,0.1314
2017-07-31,Health Care,0.0651
2017-07-31,Industrials,0.1858
2017-08-01,Consumer Staples,0.0671
2017-08-01,Currency,0
2017-08-01,Materials,0.1319
2017-08-01,Index,0.032
2017-08-01,Financials,0.1966
2017-08-01,Real Estate,0.0338
2017-08-01,Consumer Discretionary,0.2778
2017-08-01,Health Care,0.064
2017-08-01,Industrials,0.1852
2017-08-02,Health Care,0.0646
2017-08-02,Materials,0.1309
2017-08-02,Currency,0
2017-08-02,Financials,0.1956
2017-08-02,Consumer Discretionary,0.2767
2017-08-02,Real Estate,0.0334
2017-08-02,Consumer Staples,0.067
2017-08-02,Index,0.0318
2017-08-02,Industrials,0.1882
2017-08-03,Health Care,0.0653
2017-08-03,Real Estate,0.0334
2017-08-03,Consumer Staples,0.0675
2017-08-03,Financials,0.1963
2017-08-03,Consumer Discretionary,0.2751
2017-08-03,Index,0.0318
2017-08-03,Industrials,0.1887
2017-08-03,Currency,0
2017-08-03,Materials,0.1294
2017-08-04,Currency,0
2017-08-04,Consumer Discretionary,0.2764
2017-08-04,Real Estate,0.0334
2017-08-04,Health Care,0.0669
2017-08-04,Index,0.0318
2017-08-04,Materials,0.1287
2017-08-04,Industrials,0.1861
2017-08-04,Consumer Staples,0.0667
2017-08-04,Financials,0.197
2017-08-07,Industrials,0.1874
2017-08-07,Currency,0
2017-08-07,Consumer Discretionary,0.275
2017-08-07,Consumer Staples,0.0676
2017-08-07,Health Care,0.0641
2017-08-07,Index,0.0319
2017-08-07,Financials,0.1988
2017-08-07,Real Estate,0.0332
2017-08-07,Materials,0.1285
2017-08-08,Index,0.032
2017-08-08,Consumer Discretionary,0.2737
2017-08-08,Financials,0.2007
2017-08-08,Materials,0.1267
2017-08-08,Industrials,0.1882
2017-08-08,Health Care,0.0656
2017-08-08,Consumer Staples,0.0672
2017-08-08,Currency,0
2017-08-08,Real Estate,0.0336
2017-08-09,Real Estate,0.0342
2017-08-09,Health Care,0.0656
2017-08-09,Consumer Staples,0.0663
2017-08-09,Consumer Discretionary,0.2758
2017-08-09,Index,0.032
2017-08-09,Industrials,0.1867
2017-08-09,Currency,0
2017-08-09,Financials,0.2005
2017-08-09,Materials,0.1266
2017-08-10,Materials,0.127
2017-08-10,Consumer Discretionary,0.2728
2017-08-10,Health Care,0.0665
2017-08-10,Consumer Staples,0.0656
2017-08-10,Real Estate,0.0347
2017-08-10,Financials,0.2024
2017-08-10,Index,0.0317
2017-08-10,Industrials,0.187
2017-08-10,Currency,0
2017-08-11,Real Estate,0.0357
2017-08-11,Health Care,0.067
2017-08-11,Index,0.032
2017-08-11,Consumer Discretionary,0.2692
2017-08-11,Currency,0
2017-08-11,Materials,0.1281
2017-08-11,Industrials,0.187
2017-08-11,Consumer Staples,0.066
2017-08-11,Financials,0.2039
2017-08-14,Industrials,0.184
2017-08-14,Financials,0.2035
2017-08-14,Real Estate,0.0353
2017-08-14,Consumer Staples,0.0652
2017-08-14,Currency,0
2017-08-14,Index,0.0321
2017-08-14,Consumer Discretionary,0.2741
2017-08-14,Materials,0.127
2017-08-14,Health Care,0.0667
2017-08-15,Index,0.0322
2017-08-15,Industrials,0.1831
2017-08-15,Materials,0.1267
2017-08-15,Currency,0
2017-08-15,Consumer Staples,0.0657
2017-08-15,Financials,0.2038
2017-08-15,Health Care,0.0677
2017-08-15,Real Estate,0.0358
2017-08-15,Consumer Discretionary,0.2733
2017-08-16,Industrials,0.1836
2017-08-16,Financials,0.2036
2017-08-16,Materials,0.1262
2017-08-16,Consumer Discretionary,0.2757
2017-08-16,Health Care,0.0677
2017-08-16,Currency,0
2017-08-16,Real Estate,0.0265
2017-08-16,Consumer Staples,0.0647
2017-08-16,Index,0.0322
2017-08-17,Financials,0.2049
2017-08-17,Materials,0.1261
2017-08-17,Consumer Discretionary,0.2744
2017-08-17,Consumer Staples,0.0659
2017-08-17,Health Care,0.0679
2017-08-17,Industrials,0.1823
2017-08-17,Index,0.0349
2017-08-17,Real Estate,0.0271
2017-08-17,Currency,0
2017-08-18,Currency,0
2017-08-18,Materials,0.1264
2017-08-18,Consumer Staples,0.0659
2017-08-18,Industrials,0.1817
2017-08-18,Health Care,0.0686
2017-08-18,Consumer Discretionary,0.2758
2017-08-18,Financials,0.2029
2017-08-18,Real Estate,0.0275
2017-08-18,Index,0.0351
2017-08-21,Index,0.0353
2017-08-21,Real Estate,0.0273
2017-08-21,Currency,0
2017-08-21,Consumer Discretionary,0.2753
2017-08-21,Materials,0.1262
2017-08-21,Industrials,0.1808
2017-08-21,Consumer Staples,0.0662
2017-08-21,Health Care,0.0686
2017-08-21,Financials,0.2038
2017-08-22,Real Estate,0.0274
2017-08-22,Currency,0
2017-08-22,Financials,0.2028
2017-08-22,Consumer Discretionary,0.2752
2017-08-22,Materials,0.1257
2017-08-22,Health Care,0.0679
2017-08-22,Consumer Staples,0.0659
2017-08-22,Industrials,0.1831
2017-08-22,Index,0.0356
2017-08-23,Consumer Discretionary,0.2744
2017-08-23,Currency,0
2017-08-23,Industrials,0.1824
2017-08-23,Financials,0.2022
2017-08-23,Index,0.0381
2017-08-23,Materials,0.1264
2017-08-23,Real Estate,0.0282
2017-08-23,Consumer Staples,0.0663
