trade_dt,Country,VaR90D%
4/5/2019,Taiwan,-0.000216522
4/5/2019,Mexico,-0.00024483
4/5/2019,Philippines,-0.000851171
4/8/2019,Taiwan,-0.000215571
4/8/2019,Thailand,-0.000737804
4/8/2019,United States,-7.279E-05
4/8/2019,Mexico,-0.000253341
4/8/2019,South Korea,-0.001210411
4/8/2019,China,-0.004447247
4/8/2019,Brazil,-0.005677352
4/8/2019,India,-0.007240584
4/8/2019,Philippines,-0.000856298
4/8/2019,United Kingdom,-1.68799E-07
4/9/2019,United Kingdom,-1.72368E-07
4/9/2019,Taiwan,-0.000208589
4/9/2019,South Korea,-0.001187051
4/9/2019,United States,-7.14482E-05
4/9/2019,India,-0.007409501
4/9/2019,Brazil,-0.005505064
4/9/2019,Thailand,-0.000729278
4/9/2019,China,-0.004457243
4/9/2019,Mexico,-0.000267531
4/9/2019,Philippines,-0.000850701
4/10/2019,South Korea,-0.001195141
4/10/2019,China,-0.004414379
4/10/2019,Mexico,-0.000266348
4/10/2019,Philippines,-0.000863027
4/10/2019,United States,-7.19665E-05
4/10/2019,United Kingdom,-1.67167E-07
4/10/2019,Thailand,-0.000737247
4/10/2019,Brazil,-0.005589955
4/10/2019,India,-0.007231908
4/10/2019,Taiwan,-0.000213994
4/11/2019,China,-0.004385097
4/11/2019,South Korea,-0.001230718
4/11/2019,Thailand,-0.000753124
4/11/2019,United States,-7.16913E-05
4/11/2019,Taiwan,-0.000216523
4/11/2019,Mexico,-0.000264692
4/11/2019,Philippines,-0.000866738
4/11/2019,India,-0.007246012
4/11/2019,Brazil,-0.005529355
4/11/2019,United Kingdom,-1.69694E-07
4/12/2019,India,-0.007219525
4/12/2019,Taiwan,-0.000218825
4/12/2019,Brazil,-0.005459709
4/12/2019,United Kingdom,-1.70432E-07
4/12/2019,Philippines,-0.000851017
4/12/2019,China,-0.004418849
4/12/2019,South Korea,-0.001234212
4/12/2019,Mexico,-0.0002708
4/12/2019,Thailand,-0.000763138
4/12/2019,United States,-7.2414E-05
4/15/2019,Philippines,-0.000854007
4/15/2019,United Kingdom,-1.72686E-07
4/15/2019,Taiwan,-0.00022136
4/15/2019,China,-0.004390614
4/15/2019,Thailand,-0.000764877
4/15/2019,United States,-7.20521E-05
4/15/2019,Mexico,-0.00027247
4/15/2019,South Korea,-0.00120709
4/15/2019,Brazil,-0.005481934
4/15/2019,India,-0.007270858
4/16/2019,Thailand,-0.000757573
4/16/2019,United States,-7.23795E-05
4/16/2019,United Kingdom,-1.72542E-07
4/16/2019,Mexico,-0.000274484
4/16/2019,China,-0.004399144
4/16/2019,South Korea,-0.001257755
4/16/2019,Taiwan,-0.000229289
4/16/2019,Brazil,-0.005391312
4/16/2019,India,-0.007269493
4/16/2019,Philippines,-0.000835899
4/17/2019,India,-0.007392714
4/17/2019,Brazil,-0.005227407
4/17/2019,United Kingdom,-1.19699E-05
4/17/2019,United States,-7.2704E-05
4/17/2019,Thailand,-0.000761745
4/17/2019,China,-0.004415911
4/17/2019,South Korea,-0.001232006
4/17/2019,Mexico,-0.000274738
4/17/2019,Taiwan,-0.000232445
4/17/2019,Philippines,-0.000851066
4/18/2019,Mexico,-0.000277762
4/18/2019,Taiwan,-0.000236
4/18/2019,Philippines,-0.000857002
4/18/2019,United Kingdom,-1.97148E-05
4/18/2019,Thailand,-0.000767576
4/18/2019,United States,-4.1478E-05
4/18/2019,Brazil,-0.00547441
4/18/2019,India,-0.007377524
4/18/2019,South Korea,-0.0012266
4/18/2019,China,-0.0043772
4/19/2019,China,-0.00438172
4/19/2019,Mexico,-0.000279017
4/19/2019,Thailand,-0.000769628
4/19/2019,United States,-4.15176E-05
4/19/2019,Taiwan,-0.000236562
4/19/2019,South Korea,-0.001202794
4/19/2019,Brazil,-0.005482545
4/19/2019,India,-0.007387389
4/19/2019,United Kingdom,-1.97545E-05
4/19/2019,Philippines,-0.000860037
4/22/2019,China,-0.004408091
4/22/2019,United States,-6.30599E-05
4/22/2019,South Korea,-0.001189164
4/22/2019,Taiwan,-0.000237026
4/22/2019,Mexico,-0.000281376
4/22/2019,Philippines,-0.000875264
4/22/2019,Thailand,-0.000790806
4/22/2019,Brazil,-0.005506261
4/22/2019,India,-0.007270727
4/22/2019,United Kingdom,-2.03968E-05
4/23/2019,United Kingdom,-2.8725E-05
4/23/2019,Taiwan,-0.000238134
4/23/2019,India,-0.00718183
4/23/2019,Philippines,-0.0008493
4/23/2019,Brazil,-0.005417377
4/23/2019,China,-0.004332021
4/23/2019,South Korea,-0.001232706
4/23/2019,Thailand,-0.000800785
4/23/2019,United States,-9.60722E-05
4/23/2019,Mexico,-0.000283428
4/24/2019,Thailand,-0.000798376
4/24/2019,United States,-0.000220444
4/24/2019,United Kingdom,-2.91207E-05
4/24/2019,India,-0.007264155
4/24/2019,South Korea,-0.00116066
4/24/2019,China,-0.004388758
4/24/2019,Taiwan,-0.000228539
4/24/2019,Brazil,-0.005222941
4/24/2019,Philippines,-0.000788349
4/24/2019,Mexico,-0.000266445
4/25/2019,China,-0.00429633
4/25/2019,Mexico,-0.000268355
4/25/2019,South Korea,-0.001154897
4/25/2019,India,-0.007006897
4/25/2019,Brazil,-0.005428387
4/25/2019,Thailand,-0.000800902
4/25/2019,United States,-0.000345407
4/25/2019,United Kingdom,-2.95012E-05
4/25/2019,Taiwan,-0.000226889
4/25/2019,Philippines,-0.00079196
4/26/2019,Philippines,-0.000759861
4/26/2019,United Kingdom,-2.99087E-05
4/26/2019,Mexico,-0.000264984
4/26/2019,Taiwan,-0.000207165
4/26/2019,South Korea,-0.001112585
4/26/2019,China,-0.004384048
4/26/2019,Thailand,-0.00080669
4/26/2019,United States,-0.000377595
4/26/2019,Brazil,-0.00540708
4/26/2019,India,-0.006830442
4/29/2019,Mexico,-0.000261373
4/29/2019,Taiwan,-0.000220619
4/29/2019,Philippines,-0.000753598
4/29/2019,United Kingdom,-3.21728E-05
4/29/2019,India,-0.006805802
4/29/2019,South Korea,-0.001144921
4/29/2019,Thailand,-0.000802417
4/29/2019,United States,-0.000377268
4/29/2019,China,-0.004410725
4/29/2019,Brazil,-0.005358817
4/30/2019,China,-0.004422043
4/30/2019,United States,-0.000388815
4/30/2019,Mexico,-0.000264232
4/30/2019,Thailand,-0.000782673
4/30/2019,Taiwan,-0.000212711
4/30/2019,Philippines,-0.000719472
4/30/2019,United Kingdom,-3.13468E-05
4/30/2019,South Korea,-0.001176304
4/30/2019,Brazil,-0.00559871
4/30/2019,India,-0.006751853
5/1/2019,United Kingdom,-3.18099E-05
5/1/2019,Thailand,-0.000783902
5/1/2019,United States,-0.000385952
5/1/2019,Brazil,-0.005506295
5/1/2019,India,-0.006800566
5/1/2019,Taiwan,-0.000212682
5/1/2019,Mexico,-0.00026324
5/1/2019,China,-0.00441917
5/1/2019,South Korea,-0.001183681
5/1/2019,Philippines,-0.00072496
5/2/2019,India,-0.006563418
5/2/2019,Brazil,-0.005493244
5/2/2019,United Kingdom,-3.13152E-05
5/2/2019,Thailand,-0.000841799
5/2/2019,United States,-0.000391882
5/2/2019,China,-0.004488629
5/2/2019,South Korea,-0.001187906
5/2/2019,Mexico,-0.000263939
5/2/2019,Philippines,-0.000747744
5/2/2019,Taiwan,-0.000217433
5/3/2019,Mexico,-0.000283007
5/3/2019,Thailand,-0.000849428
5/3/2019,United States,-0.000395845
5/3/2019,China,-0.004474099
5/3/2019,South Korea,-0.001145626
5/3/2019,Taiwan,-0.000212035
5/3/2019,Philippines,-0.00074308
5/3/2019,United Kingdom,-3.20871E-05
5/3/2019,India,-0.00640161
5/3/2019,Brazil,-0.005544917
5/6/2019,India,-0.006419102
5/6/2019,Brazil,-0.00558412
5/6/2019,South Korea,-0.001190464
5/6/2019,China,-0.004435364
5/6/2019,Mexico,-0.00028526
5/6/2019,Thailand,-0.000887782
5/6/2019,United States,-0.000406192
5/6/2019,United Kingdom,-3.24216E-05
5/6/2019,Philippines,-0.000762064
5/6/2019,Taiwan,-0.000217969
5/7/2019,Mexico,-0.000287714
5/7/2019,Taiwan,-0.000221226
5/7/2019,United Kingdom,-3.18195E-05
5/7/2019,Philippines,-0.000760092
5/7/2019,South Korea,-0.001133525
5/7/2019,China,-0.004400528
5/7/2019,Thailand,-0.000899878
5/7/2019,United States,-0.000398578
5/7/2019,India,-0.006543605
5/7/2019,Brazil,-0.00555329
5/8/2019,United States,-0.00040336
5/8/2019,Mexico,-0.000302751
5/8/2019,Thailand,-0.000914854
5/8/2019,India,-0.006459364
5/8/2019,Brazil,-0.005882242
5/8/2019,Taiwan,-0.00021636
5/8/2019,United Kingdom,-3.19741E-05
5/8/2019,Philippines,-0.000737396
5/8/2019,South Korea,-0.001106194
5/8/2019,China,-0.004296639
5/9/2019,United Kingdom,-3.19503E-05
5/9/2019,India,-0.006589095
5/9/2019,Thailand,-0.000926902
5/9/2019,Brazil,-0.005972318
5/9/2019,United States,-0.00040254
5/9/2019,South Korea,-0.001069272
5/9/2019,China,-0.004270082
5/9/2019,Taiwan,-0.000216249
5/9/2019,Mexico,-0.000306864
5/9/2019,Philippines,-0.000711051
5/10/2019,South Korea,-0.001100061
5/10/2019,Brazil,-0.005832719
5/10/2019,India,-0.006522916
5/10/2019,Philippines,-0.000724855
5/10/2019,United Kingdom,-3.15763E-05
5/10/2019,Mexico,-0.000313405
5/10/2019,China,-0.004374435
5/10/2019,Thailand,-0.00095522
5/10/2019,United States,-0.000404943
5/10/2019,Taiwan,-0.000221174
5/13/2019,India,-0.006714673
5/13/2019,Thailand,-0.000976941
5/13/2019,Brazil,-0.005807103
5/13/2019,United Kingdom,NULL
5/13/2019,United States,-0.000313267
5/13/2019,South Korea,-0.001154224
5/13/2019,China,-0.004708659
5/13/2019,Mexico,-0.000314203
5/13/2019,Taiwan,-0.00022828
5/13/2019,Philippines,-0.00077266
5/14/2019,China,-0.004630901
5/14/2019,South Korea,-0.001112419
5/14/2019,Thailand,-0.000986842
5/14/2019,Mexico,-0.000307502
5/14/2019,United States,-0.000315951
5/14/2019,India,-0.006854474
5/14/2019,Taiwan,-0.000223558
5/14/2019,Brazil,-0.005857447
5/14/2019,Philippines,-0.000728204
5/15/2019,India,-0.006850066
5/15/2019,Taiwan,-0.000230387
5/15/2019,Philippines,-0.000737401
5/15/2019,Mexico,-0.000312589
5/15/2019,South Korea,-0.001199386
5/15/2019,Thailand,-0.000989475
5/15/2019,United States,-0.000260841
5/15/2019,China,-0.004765517
5/15/2019,Brazil,-0.005668465
5/16/2019,United States,-0.000130421
5/16/2019,Thailand,-0.001027435
5/16/2019,China,-0.004896127
5/16/2019,Mexico,-0.000304046
5/16/2019,Philippines,-0.000694473
5/16/2019,South Korea,-0.001254512
5/16/2019,Brazil,-0.005544349
5/16/2019,Taiwan,-0.000229369
5/16/2019,India,-0.006961295
5/17/2019,South Korea,-0.001415137
5/17/2019,Thailand,-0.001001989
5/17/2019,China,-0.004709636
5/17/2019,United States,-7.42566E-05
5/17/2019,Brazil,-0.005385349
5/17/2019,India,-0.007262185
5/17/2019,Mexico,-0.000297837
5/17/2019,Taiwan,-0.000239191
5/17/2019,Philippines,-0.000766336
5/20/2019,China,-0.004523142
5/20/2019,South Korea,-0.001361677
5/20/2019,Brazil,-0.005376742
5/20/2019,Thailand,-0.000959668
5/20/2019,United States,-7.14841E-05
5/20/2019,India,-0.007564049
5/20/2019,Mexico,-0.000294856
5/20/2019,Taiwan,-0.00022416
5/20/2019,Philippines,-0.000741126
5/21/2019,South Korea,-0.001355961
5/21/2019,Brazil,-0.00594306
5/21/2019,India,-0.007181804
5/21/2019,Philippines,-0.000679205
5/21/2019,Taiwan,-0.000218165
5/21/2019,Mexico,-0.000281071
5/21/2019,United States,-7.31183E-05
5/21/2019,Thailand,-0.000924487
5/21/2019,China,-0.00463041
5/22/2019,Philippines,-0.00064424
5/22/2019,Mexico,-0.000273434
5/22/2019,China,-0.004535417
5/22/2019,South Korea,-0.001389009
5/22/2019,India,-0.007079145
5/22/2019,Taiwan,-0.000219404
5/22/2019,Brazil,-0.005810903
5/22/2019,Thailand,-0.001144257
5/22/2019,United States,-7.22822E-05
5/23/2019,Taiwan,-0.00024221
5/23/2019,Philippines,-0.000667035
5/23/2019,Brazil,-0.005686758
5/23/2019,India,-0.007103671
5/23/2019,Thailand,-0.001145115
5/23/2019,United States,-7.29289E-05
5/23/2019,South Korea,-0.001457694
5/23/2019,China,-0.004548789
5/23/2019,Mexico,-0.000277284
5/24/2019,Thailand,-0.001133417
5/24/2019,United States,-7.21339E-05
5/24/2019,India,-0.007279842
5/24/2019,Brazil,-0.005552467
5/24/2019,South Korea,-0.001388623
5/24/2019,China,-0.004531748
5/24/2019,Taiwan,-0.000239894
5/24/2019,Philippines,-0.000647968
5/24/2019,Mexico,-0.000277348
5/27/2019,Taiwan,-0.000241835
5/27/2019,Philippines,-0.000687196
5/27/2019,Mexico,-0.000278957
5/27/2019,China,-0.004438623
5/27/2019,India,-0.007167015
5/27/2019,Brazil,-0.005666139
5/27/2019,Thailand,-0.001135653
5/27/2019,United States,-7.27471E-05
5/27/2019,South Korea,-0.001405473
5/28/2019,Thailand,-0.001086657
5/28/2019,United States,-7.26171E-05
5/28/2019,South Korea,-0.001369443
5/28/2019,China,-0.004589047
5/28/2019,India,-0.007076741
5/28/2019,Brazil,-0.005709195
5/28/2019,Taiwan,-0.000246491
5/28/2019,Philippines,-0.000649173
5/28/2019,Mexico,-0.000271437
5/29/2019,China,-0.004522311
5/29/2019,South Korea,-0.001358133
5/29/2019,India,-0.00687373
5/29/2019,Brazil,-0.005887979
5/29/2019,Philippines,-0.00063955
5/29/2019,Taiwan,-0.00024032
5/29/2019,United States,-0.000116201
5/29/2019,Thailand,-0.0010567
5/29/2019,Mexico,-0.000271001
5/30/2019,Philippines,-0.000647087
5/30/2019,Mexico,-0.000268124
5/30/2019,Taiwan,-0.00023923
5/30/2019,South Korea,-0.001364284
5/30/2019,China,-0.004436836
5/30/2019,Thailand,-0.001055177
5/30/2019,United States,-0.000194997
5/30/2019,Brazil,-0.005933378
5/30/2019,India,-0.006814517
5/31/2019,India,-0.006832276
5/31/2019,Taiwan,-0.000231956
5/31/2019,Brazil,-0.005866777
5/31/2019,South Korea,-0.00136151
5/31/2019,Thailand,-0.001045813
5/31/2019,United States,-0.000316773
5/31/2019,China,-0.004456174
5/31/2019,Mexico,-0.000245397
5/31/2019,Philippines,-0.000644136
6/3/2019,China,-0.004501812
6/3/2019,United States,-0.00031139
6/3/2019,South Korea,-0.00126012
6/3/2019,Mexico,-0.000241982
6/3/2019,Philippines,-0.000608781
6/3/2019,Taiwan,-0.000249945
6/3/2019,India,-0.007275152
6/3/2019,Thailand,-0.001057922
6/3/2019,Brazil,-0.005650399
6/4/2019,India,-0.007238654
6/4/2019,Brazil,-0.005729546
6/4/2019,Philippines,-0.000600396
6/4/2019,Taiwan,-0.000251503
6/4/2019,Mexico,-0.000224591
6/4/2019,China,-0.004520007
6/4/2019,Thailand,-0.001131895
6/4/2019,United States,-0.000316403
6/4/2019,South Korea,-0.001256518
6/5/2019,Thailand,-0.001163388
6/5/2019,United States,-0.000315165
6/5/2019,Mexico,-0.000217524
6/5/2019,Brazil,-0.005581179
6/5/2019,China,-0.004401079
6/5/2019,South Korea,-0.001286346
6/5/2019,India,-0.007347008
6/5/2019,Philippines,-0.00061136
6/5/2019,Taiwan,-0.000233383
6/6/2019,Mexico,-0.000201971
6/6/2019,Philippines,-0.000598863
6/6/2019,China,-0.004362395
6/6/2019,India,-0.007128653
6/6/2019,Brazil,-0.005662781
6/6/2019,South Korea,-0.001290461
6/6/2019,Taiwan,-0.000236085
6/6/2019,Thailand,-0.001208536
6/6/2019,United States,-0.000494922
6/7/2019,Mexico,-0.000301566
6/7/2019,Taiwan,-0.000232727
6/7/2019,Philippines,-0.000588987
6/7/2019,Thailand,-0.001245761
6/7/2019,United States,-0.000598341
6/7/2019,South Korea,-0.001288767
6/7/2019,China,-0.004394034
6/7/2019,Brazil,-0.005632467
6/7/2019,India,-0.007012699
6/10/2019,Taiwan,-0.000225863
6/10/2019,Mexico,-0.000214048
6/10/2019,Philippines,-0.000547807
6/10/2019,China,-0.004558083
6/10/2019,South Korea,-0.001342931
6/10/2019,Brazil,-0.005524817
6/10/2019,Thailand,-0.001232305
6/10/2019,India,-0.006869422
6/10/2019,United States,-0.000784394
6/11/2019,Taiwan,-0.000218831
6/11/2019,China,-0.004606338
6/11/2019,United States,-0.000894277
6/11/2019,Mexico,-0.000230107
6/11/2019,Thailand,-0.001193739
6/11/2019,South Korea,-0.001318011
6/11/2019,Brazil,-0.005424823
6/11/2019,India,-0.006821805
6/11/2019,Philippines,-0.000530438
6/12/2019,Taiwan,-0.00021833
6/12/2019,South Korea,-0.001323165
6/12/2019,India,-0.006770657
6/12/2019,Thailand,-0.001223896
6/12/2019,Brazil,-0.005480261
6/12/2019,United States,-0.000964355
6/12/2019,China,-0.004535752
6/12/2019,Mexico,-0.000239698
6/12/2019,Philippines,-0.000531182
6/13/2019,China,-0.004542165
6/13/2019,South Korea,-0.001326184
6/13/2019,Mexico,-0.000229425
6/13/2019,Thailand,-0.001207459
6/13/2019,United States,-0.001028694
6/13/2019,Taiwan,-0.000209154
6/13/2019,Brazil,-0.00562786
6/13/2019,India,-0.006487804
6/13/2019,Philippines,-0.000540341
6/14/2019,China,-0.004437069
6/14/2019,South Korea,-0.001294996
6/14/2019,Mexico,-0.00023261
6/14/2019,Taiwan,-0.0002102
6/14/2019,Philippines,-0.000520176
6/14/2019,Brazil,-0.005397996
6/14/2019,Thailand,-0.001159881
6/14/2019,United States,-0.00111559
6/14/2019,India,-0.006891457
6/17/2019,China,-0.004442831
6/17/2019,Mexico,-0.000242896
6/17/2019,Philippines,-0.00049863
6/17/2019,India,-0.006860226
6/17/2019,Taiwan,-0.000201437
6/17/2019,Brazil,-0.005396637
6/17/2019,South Korea,-0.001273733
6/17/2019,Thailand,-0.001148225
6/17/2019,United States,-0.001173102
6/18/2019,Mexico,-0.000250028
6/18/2019,Taiwan,-0.000191892
6/18/2019,Philippines,-0.000480768
6/18/2019,South Korea,-0.001185546
6/18/2019,Thailand,-0.001229342
6/18/2019,United States,-0.001430083
6/18/2019,China,-0.004417609
6/18/2019,India,-0.006512758
6/18/2019,Brazil,-0.005615259
6/19/2019,United States,-0.00148551
6/19/2019,Mexico,-0.000250286
6/19/2019,Thailand,-0.001235146
6/19/2019,China,-0.004402899
6/19/2019,South Korea,-0.001210889
6/19/2019,Philippines,-0.000475617
6/19/2019,Brazil,-0.005694219
6/19/2019,Taiwan,-0.000193548
6/19/2019,India,-0.006278897
6/20/2019,India,-0.006288016
6/20/2019,Brazil,-0.005614567
6/20/2019,South Korea,-0.001244521
6/20/2019,Thailand,-0.001233203
6/20/2019,China,-0.004386171
6/20/2019,United States,-0.001560743
6/20/2019,Mexico,-0.000262503
6/20/2019,Taiwan,-0.000198182
6/20/2019,Philippines,-0.000435745
6/21/2019,Philippines,-0.00041576
6/21/2019,Mexico,-0.000261039
6/21/2019,India,-0.006137287
6/21/2019,Thailand,-0.001330208
6/21/2019,United States,-0.00168981
6/21/2019,South Korea,-0.001259513
6/21/2019,China,-0.004266259
6/21/2019,Brazil,-0.005732265
6/21/2019,Taiwan,-0.000194434
6/24/2019,Mexico,-0.000239731
6/24/2019,South Korea,-0.001255773
6/24/2019,China,-0.004281005
6/24/2019,Thailand,-0.001316303
6/24/2019,Philippines,-0.000406344
6/24/2019,Taiwan,-0.000189658
6/24/2019,India,-0.006128926
6/24/2019,United States,-0.001680041
6/24/2019,Brazil,-0.005681708
6/25/2019,China,-0.004317408
6/25/2019,South Korea,-0.001294649
6/25/2019,Philippines,-0.00041745
6/25/2019,Mexico,-0.000240084
6/25/2019,Taiwan,-0.000194591
6/25/2019,India,-0.006180576
6/25/2019,Brazil,-0.005530279
6/25/2019,Thailand,-0.001302755
6/25/2019,United States,-0.00167321
6/26/2019,Taiwan,-0.000204327
6/26/2019,India,-0.006134073
6/26/2019,Philippines,-0.000421434
6/26/2019,Brazil,-0.005451862
6/26/2019,South Korea,-0.001312219
6/26/2019,China,-0.004391373
6/26/2019,Mexico,-0.000258272
6/26/2019,Thailand,-0.00131778
6/26/2019,United States,-0.001597771
6/27/2019,Thailand,-0.001287538
6/27/2019,United States,-0.000974417
6/27/2019,India,-0.006193912
6/27/2019,Brazil,-0.005376774
6/27/2019,Taiwan,-0.000207053
6/27/2019,South Korea,-0.001430618
6/27/2019,Mexico,-0.000237969
6/27/2019,Philippines,-0.000433784
6/27/2019,China,-0.00448466
6/28/2019,South Korea,-0.001541515
6/28/2019,China,-0.004660732
6/28/2019,India,-0.006542938
6/28/2019,Thailand,-0.001292973
6/28/2019,Brazil,-0.005388568
6/28/2019,United States,-0.000143884
6/28/2019,Taiwan,-0.000250227
6/28/2019,Mexico,-0.000235577
6/28/2019,Philippines,-0.000449614
7/1/2019,China,-0.004837322
7/1/2019,South Korea,-0.001451544
7/1/2019,Brazil,-0.005461088
7/1/2019,United States,-0.000151623
7/1/2019,Thailand,-0.001399468
7/1/2019,India,-0.006654647
7/1/2019,Mexico,-0.000236873
7/1/2019,Taiwan,-0.000261972
7/1/2019,Philippines,-0.000456602
7/2/2019,Mexico,-0.000233615
7/2/2019,China,-0.004832553
7/2/2019,Philippines,-0.000460413
7/2/2019,Taiwan,-0.000264631
7/2/2019,South Korea,-0.001423148
7/2/2019,United States,-0.0001503
7/2/2019,Thailand,-0.001427462
7/2/2019,Brazil,-0.005398723
7/2/2019,India,-0.006641486
7/3/2019,China,-0.004707372
7/3/2019,Mexico,-0.000221035
7/3/2019,United States,-0.000148025
7/3/2019,Thailand,-0.001434562
7/3/2019,Taiwan,-0.000252396
7/3/2019,Philippines,-0.00045422
7/3/2019,Brazil,-0.005415322
7/3/2019,India,-0.00660203
7/3/2019,South Korea,-0.001448277
7/4/2019,Thailand,-0.001404898
7/4/2019,United States,-0.000147097
7/4/2019,India,-0.006614271
7/4/2019,Taiwan,-0.000240866
7/4/2019,Philippines,-0.000455799
7/4/2019,Brazil,-0.005411815
7/4/2019,China,-0.004759528
7/4/2019,South Korea,-0.001479575
7/4/2019,Mexico,-0.000223597
7/5/2019,Thailand,-0.001417598
7/5/2019,United States,-0.000133788
7/5/2019,India,-0.00646641
7/5/2019,Brazil,-0.005534381
7/5/2019,China,-0.004749663
7/5/2019,South Korea,-0.001560254
7/5/2019,Mexico,-0.000223439
7/5/2019,Philippines,-0.000440973
7/5/2019,Taiwan,-0.000241778
7/8/2019,Thailand,-0.001440581
7/8/2019,United States,-0.000135633
7/8/2019,Mexico,-0.000230594
7/8/2019,China,-0.004725143
7/8/2019,Philippines,-0.000453813
7/8/2019,India,-0.00644056
7/8/2019,Brazil,-0.005659418
7/8/2019,Taiwan,-0.000245467
7/8/2019,South Korea,-0.001633814
7/9/2019,Thailand,-0.001434219
7/9/2019,United States,-6.09666E-05
7/9/2019,South Korea,-0.001784555
7/9/2019,China,-0.004621026
7/9/2019,India,-0.006416408
7/9/2019,Brazil,-0.005768069
7/9/2019,Mexico,-0.000224279
7/9/2019,Taiwan,-0.000243783
7/9/2019,Philippines,-0.000449868
7/10/2019,Mexico,-0.000214312
7/10/2019,Philippines,-0.000437198
7/10/2019,Taiwan,-0.000240551
7/10/2019,United States,-0.000115245
7/10/2019,India,-0.006097991
7/10/2019,Brazil,-0.006057333
7/10/2019,China,-0.004567164
7/10/2019,Thailand,-0.001460512
7/10/2019,South Korea,-0.001782657
7/11/2019,Thailand,-0.001401345
7/11/2019,Mexico,-0.000242334
7/11/2019,United States,-0.000112023
7/11/2019,Philippines,-0.000466515
7/11/2019,India,-0.00615308
7/11/2019,Taiwan,-0.000248474
7/11/2019,Brazil,-0.006277404
7/11/2019,China,-0.004488961
7/11/2019,South Korea,-0.001766819
7/12/2019,India,-0.006151732
7/12/2019,Thailand,-0.001374394
7/12/2019,United States,-4.38469E-05
7/12/2019,Brazil,-0.006251189
7/12/2019,China,-0.004534091
7/12/2019,Taiwan,-0.000243096
7/12/2019,South Korea,-0.001834562
7/12/2019,Philippines,-0.000479066
7/12/2019,Mexico,-0.000244098
7/15/2019,United States,-7.19056E-06
7/15/2019,India,-0.006163483
7/15/2019,Philippines,-0.000475711
7/15/2019,Brazil,-0.006202526
7/15/2019,Taiwan,-0.000233742
7/15/2019,Thailand,-0.001398561
