trade_dt,Ticker_Und,VaR90D%
10/20/2017,KINO IJ Equity,-0.00001
10/20/2017,EEM US Equity,-0.00011
10/20/2017,RBK IN Equity,-0.00059
10/20/2017,MXNUSD Curncy,0.00016
10/20/2017,2199 HK Equity,-0.00029
10/20/2017,6409 TT Equity,-0.00019
10/20/2017,MPI PM Equity,-0.00037
10/20/2017,KLBF IJ Equity,-0.00023
10/20/2017,300136 CH Equity,0.00000
10/20/2017,TVSL IN Equity,-0.00161
10/20/2017,CPN TB Equity,-0.00024
10/20/2017,GFREGIO MM Equity,-0.00015
10/20/2017,PI IN Equity,-0.00037
10/20/2017,ICT PM Equity,-0.00035
10/20/2017,URC PM Equity,-0.00017
10/20/2017,4613 JT Equity,-0.00002
10/20/2017,RAIL3 BZ Equity,-0.00275
10/20/2017,EIM IN Equity,-0.00053
10/20/2017,SECB PM Equity,0.00019
10/20/2017,MRCO IN Equity,-0.00038
10/20/2017,JPYUSD Curncy,-0.00003
10/20/2017,ALSEA* MM Equity,-0.00033
10/20/2017,CIFC IN Equity,-0.00068
10/20/2017,MGLU3 BZ Equity,-0.00165
10/20/2017,PAG IN Equity,-0.00148
10/20/2017,002508 CH Equity,0.00000
10/23/2017,MPI PM Equity,-0.00034
10/23/2017,TVSL IN Equity,-0.00168
10/23/2017,300136 CH Equity,0.00000
10/23/2017,JPYUSD Curncy,-0.00002
10/23/2017,KLBF IJ Equity,-0.00023
10/23/2017,4613 JT Equity,-0.00004
10/23/2017,ICT PM Equity,-0.00034
10/23/2017,CPN TB Equity,-0.00023
10/23/2017,PI IN Equity,-0.00037
10/23/2017,ALSEA* MM Equity,-0.00029
10/23/2017,RBK IN Equity,-0.00060
10/23/2017,EEM US Equity,-0.00011
10/23/2017,002508 CH Equity,0.00000
10/23/2017,RAIL3 BZ Equity,-0.00269
10/23/2017,2199 HK Equity,-0.00031
10/23/2017,PAG IN Equity,-0.00158
10/23/2017,6409 TT Equity,-0.00020
10/23/2017,MXNUSD Curncy,0.00017
10/23/2017,CIFC IN Equity,-0.00069
10/23/2017,GFREGIO MM Equity,-0.00014
10/23/2017,MIKA IJ Equity,-0.00029
10/23/2017,EIM IN Equity,-0.00054
10/23/2017,URC PM Equity,-0.00017
10/23/2017,KINO IJ Equity,-0.00001
10/23/2017,SECB PM Equity,0.00021
10/23/2017,SRCM IN Equity,-0.00072
10/23/2017,MGLU3 BZ Equity,-0.00152
10/23/2017,MRCO IN Equity,-0.00040
10/24/2017,RBK IN Equity,-0.00060
10/24/2017,SRCM IN Equity,-0.00073
10/24/2017,002508 CH Equity,0.00000
10/24/2017,2199 HK Equity,-0.00031
10/24/2017,SECB PM Equity,0.00014
10/24/2017,MGLU3 BZ Equity,-0.00149
10/24/2017,6409 TT Equity,-0.00021
10/24/2017,RAIL3 BZ Equity,-0.00265
10/24/2017,ICT PM Equity,-0.00036
10/24/2017,CIFC IN Equity,-0.00067
10/24/2017,JPYUSD Curncy,-0.00002
10/24/2017,KINO IJ Equity,-0.00001
10/24/2017,MRCO IN Equity,-0.00041
10/24/2017,PAG IN Equity,-0.00160
10/24/2017,MXNUSD Curncy,0.00020
10/24/2017,URC PM Equity,-0.00017
10/24/2017,MIKA IJ Equity,-0.00030
10/24/2017,CPN TB Equity,-0.00024
10/24/2017,300136 CH Equity,0.00000
10/24/2017,GFREGIO MM Equity,-0.00012
10/24/2017,EEM US Equity,-0.00011
10/24/2017,KLBF IJ Equity,-0.00023
10/24/2017,4613 JT Equity,-0.00002
10/24/2017,EIM IN Equity,-0.00055
10/24/2017,PI IN Equity,-0.00038
10/24/2017,ALSEA* MM Equity,-0.00030
10/24/2017,MPI PM Equity,-0.00034
10/24/2017,TVSL IN Equity,-0.00170
10/25/2017,PAG IN Equity,-0.00167
10/25/2017,CPN TB Equity,-0.00025
10/25/2017,MGLU3 BZ Equity,-0.00149
10/25/2017,JPYUSD Curncy,-0.00002
10/25/2017,EEM US Equity,-0.00011
10/25/2017,MXNUSD Curncy,0.00022
10/25/2017,MRCO IN Equity,-0.00042
10/25/2017,PI IN Equity,-0.00035
10/25/2017,MPI PM Equity,-0.00037
10/25/2017,300136 CH Equity,0.00000
10/25/2017,KLBF IJ Equity,-0.00023
10/25/2017,2199 HK Equity,-0.00032
10/25/2017,KINO IJ Equity,-0.00001
10/25/2017,ALSEA* MM Equity,-0.00030
10/25/2017,002508 CH Equity,0.00000
10/25/2017,EIM IN Equity,-0.00056
10/25/2017,CIFC IN Equity,-0.00056
10/25/2017,GFREGIO MM Equity,-0.00013
10/25/2017,URC PM Equity,-0.00017
10/25/2017,SECB PM Equity,0.00013
10/25/2017,MIKA IJ Equity,-0.00028
10/25/2017,SRCM IN Equity,-0.00069
10/25/2017,RAIL3 BZ Equity,-0.00265
10/25/2017,6409 TT Equity,-0.00023
10/25/2017,4613 JT Equity,-0.00003
10/25/2017,RBK IN Equity,-0.00056
10/25/2017,TVSL IN Equity,-0.00169
10/25/2017,ICT PM Equity,-0.00038
10/26/2017,2199 HK Equity,-0.00036
10/26/2017,GFREGIO MM Equity,-0.00015
10/26/2017,PAG IN Equity,-0.00177
10/26/2017,002508 CH Equity,0.00000
10/26/2017,MIKA IJ Equity,-0.00026
10/26/2017,MXNUSD Curncy,0.00022
10/26/2017,ICT PM Equity,-0.00033
10/26/2017,URC PM Equity,-0.00016
10/26/2017,SECB PM Equity,0.00013
10/26/2017,KLBF IJ Equity,-0.00027
10/26/2017,EEM US Equity,-0.00012
10/26/2017,4613 JT Equity,-0.00001
10/26/2017,PI IN Equity,-0.00036
10/26/2017,KINO IJ Equity,-0.00001
10/26/2017,300136 CH Equity,0.00000
10/26/2017,MPI PM Equity,-0.00046
10/26/2017,CIFC IN Equity,-0.00054
10/26/2017,ALSEA* MM Equity,-0.00034
10/26/2017,RBK IN Equity,-0.00056
10/26/2017,RAIL3 BZ Equity,-0.00266
10/26/2017,EIM IN Equity,-0.00056
10/26/2017,SRCM IN Equity,-0.00070
10/26/2017,6409 TT Equity,-0.00019
10/26/2017,MRCO IN Equity,-0.00041
10/26/2017,TVSL IN Equity,-0.00164
10/26/2017,CPN TB Equity,-0.00023
10/26/2017,JPYUSD Curncy,-0.00003
10/26/2017,MGLU3 BZ Equity,-0.00145
10/27/2017,CIFC IN Equity,-0.00053
10/27/2017,KLBF IJ Equity,-0.00028
10/27/2017,ALSEA* MM Equity,-0.00034
10/27/2017,MPI PM Equity,-0.00046
10/27/2017,SRCM IN Equity,-0.00067
10/27/2017,002508 CH Equity,0.00000
10/27/2017,MIKA IJ Equity,-0.00026
10/27/2017,MXNUSD Curncy,0.00022
10/27/2017,RBK IN Equity,-0.00054
10/27/2017,4613 JT Equity,-0.00001
10/27/2017,CPN TB Equity,-0.00023
10/27/2017,URC PM Equity,-0.00016
10/27/2017,PAG IN Equity,-0.00175
10/27/2017,TVSL IN Equity,-0.00159
10/27/2017,RAIL3 BZ Equity,-0.00267
10/27/2017,KINO IJ Equity,-0.00001
10/27/2017,EEM US Equity,-0.00012
10/27/2017,PI IN Equity,-0.00036
10/27/2017,JPYUSD Curncy,-0.00003
10/27/2017,2199 HK Equity,-0.00036
10/27/2017,6409 TT Equity,-0.00019
10/27/2017,ICT PM Equity,-0.00034
10/27/2017,300136 CH Equity,0.00000
10/27/2017,GFREGIO MM Equity,-0.00015
10/27/2017,MRCO IN Equity,-0.00040
10/27/2017,EIM IN Equity,-0.00055
10/27/2017,MGLU3 BZ Equity,-0.00135
10/27/2017,SECB PM Equity,0.00012
10/30/2017,MRCO IN Equity,-0.00040
10/30/2017,SECB PM Equity,0.00014
10/30/2017,GFREGIO MM Equity,-0.00016
10/30/2017,EIM IN Equity,-0.00055
10/30/2017,6409 TT Equity,-0.00018
10/30/2017,KLBF IJ Equity,-0.00027
10/30/2017,ALSEA* MM Equity,-0.00029
10/30/2017,TVSL IN Equity,-0.00166
10/30/2017,2199 HK Equity,-0.00035
10/30/2017,RBK IN Equity,-0.00054
10/30/2017,MGLU3 BZ Equity,-0.00139
10/30/2017,CPN TB Equity,-0.00025
10/30/2017,ICT PM Equity,-0.00038
10/30/2017,KINO IJ Equity,-0.00001
10/30/2017,EEM US Equity,-0.00012
10/30/2017,300136 CH Equity,0.00000
10/30/2017,RAIL3 BZ Equity,-0.00266
10/30/2017,MPI PM Equity,-0.00049
10/30/2017,002508 CH Equity,0.00000
10/30/2017,MIKA IJ Equity,-0.00023
10/30/2017,SRCM IN Equity,-0.00057
10/30/2017,PAG IN Equity,-0.00181
10/30/2017,JPYUSD Curncy,-0.00003
10/30/2017,CIFC IN Equity,-0.00053
10/30/2017,PI IN Equity,0.00000
10/30/2017,4613 JT Equity,-0.00003
10/30/2017,URC PM Equity,-0.00016
10/30/2017,MXNUSD Curncy,0.00025
10/31/2017,002508 CH Equity,0.00000
10/31/2017,JPYUSD Curncy,-0.00003
10/31/2017,MPI PM Equity,-0.00049
10/31/2017,PAG IN Equity,-0.00183
10/31/2017,KINO IJ Equity,-0.00001
10/31/2017,GFREGIO MM Equity,-0.00017
10/31/2017,CPN TB Equity,-0.00025
10/31/2017,RAIL3 BZ Equity,-0.00236
10/31/2017,ICT PM Equity,-0.00040
10/31/2017,KLBF IJ Equity,-0.00023
10/31/2017,MIKA IJ Equity,-0.00022
10/31/2017,SECB PM Equity,0.00015
10/31/2017,300136 CH Equity,0.00000
10/31/2017,URC PM Equity,-0.00015
10/31/2017,EIM IN Equity,-0.00056
10/31/2017,ALSEA* MM Equity,-0.00027
10/31/2017,CIFC IN Equity,-0.00056
10/31/2017,4613 JT Equity,-0.00002
10/31/2017,MXNUSD Curncy,0.00027
10/31/2017,2199 HK Equity,-0.00034
10/31/2017,TVSL IN Equity,-0.00169
10/31/2017,MRCO IN Equity,-0.00040
10/31/2017,RBK IN Equity,-0.00054
10/31/2017,MGLU3 BZ Equity,-0.00131
10/31/2017,EEM US Equity,-0.00021
10/31/2017,SRCM IN Equity,-0.00058
10/31/2017,6409 TT Equity,-0.00019
11/1/2017,MRCO IN Equity,-0.00042
11/1/2017,ICT PM Equity,-0.00041
11/1/2017,PAG IN Equity,-0.00174
11/1/2017,MIKA IJ Equity,-0.00024
11/1/2017,SRCM IN Equity,-0.00055
11/1/2017,002508 CH Equity,0.00000
11/1/2017,GFREGIO MM Equity,-0.00019
11/1/2017,SECB PM Equity,0.00016
11/1/2017,KINO IJ Equity,-0.00001
11/1/2017,EIM IN Equity,-0.00054
11/1/2017,JPYUSD Curncy,-0.00002
11/1/2017,KLBF IJ Equity,-0.00024
11/1/2017,EEM US Equity,-0.00028
11/1/2017,URC PM Equity,-0.00015
11/1/2017,CPN TB Equity,-0.00024
11/1/2017,MXNUSD Curncy,0.00029
11/1/2017,4613 JT Equity,-0.00002
11/1/2017,6409 TT Equity,-0.00019
11/1/2017,MGLU3 BZ Equity,-0.00144
11/1/2017,ALSEA* MM Equity,-0.00032
11/1/2017,RBK IN Equity,-0.00053
11/1/2017,CIFC IN Equity,-0.00060
11/1/2017,MPI PM Equity,-0.00050
11/1/2017,2199 HK Equity,-0.00034
11/1/2017,TVSL IN Equity,-0.00166
11/1/2017,300136 CH Equity,0.00000
11/1/2017,RAIL3 BZ Equity,-0.00224
11/2/2017,MXNUSD Curncy,0.00031
11/2/2017,2199 HK Equity,-0.00034
11/2/2017,TVSL IN Equity,-0.00161
11/2/2017,URC PM Equity,-0.00016
11/2/2017,ICT PM Equity,-0.00041
11/2/2017,MPI PM Equity,-0.00054
11/2/2017,KINO IJ Equity,-0.00002
11/2/2017,SRCM IN Equity,-0.00055
11/2/2017,CIFC IN Equity,-0.00060
11/2/2017,MIKA IJ Equity,-0.00025
11/2/2017,002508 CH Equity,0.00000
11/2/2017,SECB PM Equity,0.00011
11/2/2017,MRCO IN Equity,-0.00041
11/2/2017,300136 CH Equity,0.00000
11/2/2017,KLBF IJ Equity,-0.00021
11/2/2017,GFREGIO MM Equity,-0.00019
11/2/2017,MGLU3 BZ Equity,-0.00139
11/2/2017,JPYUSD Curncy,-0.00001
11/2/2017,RBK IN Equity,-0.00053
11/2/2017,EIM IN Equity,-0.00052
11/2/2017,PAG IN Equity,-0.00189
11/2/2017,CPN TB Equity,-0.00023
11/2/2017,EEM US Equity,-0.00028
11/2/2017,ALSEA* MM Equity,-0.00033
11/2/2017,6409 TT Equity,-0.00016
11/2/2017,4613 JT Equity,-0.00003
11/2/2017,RAIL3 BZ Equity,-0.00223
11/3/2017,MRCO IN Equity,-0.00041
11/3/2017,MXNUSD Curncy,0.00034
11/3/2017,MIKA IJ Equity,-0.00023
11/3/2017,TVSL IN Equity,-0.00165
11/3/2017,GFREGIO MM Equity,-0.00021
11/3/2017,EIM IN Equity,-0.00051
11/3/2017,002508 CH Equity,0.00000
11/3/2017,PAG IN Equity,-0.00186
11/3/2017,SECB PM Equity,-0.00001
11/3/2017,2199 HK Equity,-0.00032
11/3/2017,EEM US Equity,-0.00031
11/3/2017,JPYUSD Curncy,0.00000
11/3/2017,LREN3 BZ Equity,0.00000
11/3/2017,CPN TB Equity,-0.00021
11/3/2017,KINO IJ Equity,-0.00001
11/3/2017,MGLU3 BZ Equity,-0.00136
11/3/2017,CIFC IN Equity,-0.00060
11/3/2017,MPI PM Equity,-0.00062
11/3/2017,URC PM Equity,-0.00016
11/3/2017,KLBF IJ Equity,-0.00018
11/3/2017,ALSEA* MM Equity,-0.00034
11/3/2017,RBK IN Equity,-0.00053
11/3/2017,4613 JT Equity,-0.00005
11/3/2017,SRCM IN Equity,-0.00057
11/3/2017,6409 TT Equity,-0.00019
11/3/2017,RAIL3 BZ Equity,-0.00222
11/3/2017,ICT PM Equity,-0.00048
11/3/2017,300136 CH Equity,0.00000
11/6/2017,URC PM Equity,-0.00018
11/6/2017,KINO IJ Equity,-0.00002
11/6/2017,MGLU3 BZ Equity,-0.00104
11/6/2017,SECB PM Equity,-0.00007
11/6/2017,GFREGIO MM Equity,-0.00024
11/6/2017,CIFC IN Equity,-0.00064
11/6/2017,EEM US Equity,-0.00034
11/6/2017,6409 TT Equity,-0.00020
11/6/2017,PAG IN Equity,-0.00172
11/6/2017,RBK IN Equity,-0.00050
11/6/2017,002508 CH Equity,0.00000
11/6/2017,SRCM IN Equity,-0.00052
11/6/2017,MXNUSD Curncy,0.00037
11/6/2017,2199 HK Equity,-0.00033
11/6/2017,MPI PM Equity,-0.00064
11/6/2017,MIKA IJ Equity,-0.00025
11/6/2017,TVSL IN Equity,-0.00170
11/6/2017,300136 CH Equity,0.00000
11/6/2017,KLBF IJ Equity,-0.00024
11/6/2017,ICT PM Equity,-0.00052
11/6/2017,LREN3 BZ Equity,0.00000
11/6/2017,ALSEA* MM Equity,-0.00053
11/6/2017,EIM IN Equity,-0.00050
11/6/2017,CPN TB Equity,-0.00023
11/6/2017,RAIL3 BZ Equity,-0.00228
11/6/2017,4613 JT Equity,-0.00008
11/6/2017,JPYUSD Curncy,0.00000
11/6/2017,MRCO IN Equity,-0.00040
11/7/2017,EIM IN Equity,-0.00048
11/7/2017,SRCM IN Equity,-0.00054
11/7/2017,KLBF IJ Equity,-0.00023
11/7/2017,LREN3 BZ Equity,0.00000
11/7/2017,KINO IJ Equity,-0.00001
11/7/2017,300136 CH Equity,0.00000
11/7/2017,SECB PM Equity,-0.00007
11/7/2017,MIKA IJ Equity,-0.00025
11/7/2017,ALSEA* MM Equity,-0.00050
11/7/2017,RAIL3 BZ Equity,-0.00231
11/7/2017,URC PM Equity,-0.00022
11/7/2017,MPI PM Equity,-0.00068
11/7/2017,CIFC IN Equity,-0.00059
11/7/2017,CPN TB Equity,-0.00023
11/7/2017,PAG IN Equity,-0.00184
11/7/2017,2199 HK Equity,-0.00033
11/7/2017,MGLU3 BZ Equity,-0.00090
11/7/2017,GFREGIO MM Equity,-0.00022
11/7/2017,002508 CH Equity,0.00000
11/7/2017,JPYUSD Curncy,0.00001
11/7/2017,TVSL IN Equity,-0.00170
11/7/2017,EEM US Equity,-0.00037
11/7/2017,MRCO IN Equity,-0.00040
11/7/2017,6409 TT Equity,-0.00021
11/7/2017,4613 JT Equity,-0.00005
11/7/2017,RBK IN Equity,-0.00047
11/7/2017,MXNUSD Curncy,0.00037
11/7/2017,ICT PM Equity,-0.00047
11/8/2017,RAIL3 BZ Equity,-0.00267
11/8/2017,EIM IN Equity,-0.00038
11/8/2017,TVSL IN Equity,-0.00147
11/8/2017,2199 HK Equity,-0.00030
11/8/2017,MRCO IN Equity,-0.00033
11/8/2017,SRCM IN Equity,-0.00038
11/8/2017,002508 CH Equity,0.00000
11/8/2017,SECB PM Equity,-0.00021
11/8/2017,CIFC IN Equity,-0.00053
11/8/2017,JPYUSD Curncy,0.00005
11/8/2017,MGLU3 BZ Equity,-0.00089
11/8/2017,MXNUSD Curncy,0.00044
11/8/2017,4613 JT Equity,-0.00029
11/8/2017,RBK IN Equity,-0.00038
11/8/2017,300136 CH Equity,0.00000
11/8/2017,URC PM Equity,-0.00014
11/8/2017,ICT PM Equity,-0.00053
11/8/2017,LREN3 BZ Equity,0.00000
11/8/2017,CPN TB Equity,-0.00031
11/8/2017,KINO IJ Equity,0.00001
11/8/2017,MPI PM Equity,-0.00070
11/8/2017,PAG IN Equity,-0.00165
11/8/2017,6409 TT Equity,-0.00010
11/8/2017,GFREGIO MM Equity,-0.00021
11/8/2017,ALSEA* MM Equity,-0.00032
11/8/2017,EEM US Equity,-0.00032
11/8/2017,MIKA IJ Equity,-0.00026
11/8/2017,KLBF IJ Equity,-0.00023
11/9/2017,MRCO IN Equity,-0.00034
11/9/2017,LREN3 BZ Equity,0.00000
11/9/2017,CIFC IN Equity,-0.00051
11/9/2017,URC PM Equity,-0.00016
11/9/2017,MPI PM Equity,-0.00066
11/9/2017,SRCM IN Equity,-0.00038
11/9/2017,ALSEA* MM Equity,-0.00039
11/9/2017,002508 CH Equity,0.00000
11/9/2017,EIM IN Equity,-0.00036
11/9/2017,MIKA IJ Equity,-0.00029
11/9/2017,GFREGIO MM Equity,-0.00021
11/9/2017,MXNUSD Curncy,0.00046
11/9/2017,ICT PM Equity,-0.00053
11/9/2017,4613 JT Equity,-0.00031
11/9/2017,300136 CH Equity,0.00000
11/9/2017,CPN TB Equity,-0.00031
11/9/2017,6409 TT Equity,-0.00009
11/9/2017,SECB PM Equity,-0.00031
11/9/2017,KLBF IJ Equity,-0.00022
11/9/2017,EEM US Equity,-0.00034
11/9/2017,JPYUSD Curncy,0.00006
11/9/2017,RBK IN Equity,-0.00039
11/9/2017,2199 HK Equity,-0.00030
11/9/2017,KINO IJ Equity,0.00002
11/9/2017,TVSL IN Equity,-0.00115
11/9/2017,PAG IN Equity,-0.00172
11/9/2017,MGLU3 BZ Equity,-0.00080
11/9/2017,RAIL3 BZ Equity,-0.00248
11/10/2017,RAIL3 BZ Equity,-0.00268
11/10/2017,MXNUSD Curncy,0.00043
11/10/2017,CIFC IN Equity,-0.00054
11/10/2017,KLBF IJ Equity,-0.00021
11/10/2017,GFREGIO MM Equity,-0.00025
11/10/2017,2199 HK Equity,-0.00029
11/10/2017,KINO IJ Equity,0.00000
11/10/2017,MIKA IJ Equity,-0.00027
11/10/2017,002508 CH Equity,0.00000
11/10/2017,EEM US Equity,-0.00036
11/10/2017,4613 JT Equity,-0.00032
11/10/2017,EIM IN Equity,-0.00037
11/10/2017,PAG IN Equity,-0.00178
11/10/2017,URC PM Equity,-0.00016
11/10/2017,6409 TT Equity,-0.00009
11/10/2017,LREN3 BZ Equity,0.00000
11/10/2017,RBK IN Equity,-0.00040
11/10/2017,JPYUSD Curncy,0.00004
11/10/2017,CPN TB Equity,-0.00036
11/10/2017,300136 CH Equity,0.00000
11/10/2017,MGLU3 BZ Equity,-0.00066
11/10/2017,MPI PM Equity,-0.00068
11/10/2017,SECB PM Equity,-0.00032
11/10/2017,TVSL IN Equity,-0.00104
11/10/2017,MRCO IN Equity,-0.00036
11/10/2017,ICT PM Equity,-0.00054
11/10/2017,SRCM IN Equity,-0.00038
11/10/2017,ALSEA* MM Equity,-0.00052
11/13/2017,PAG IN Equity,-0.00144
11/13/2017,RBK IN Equity,-0.00021
11/13/2017,002508 CH Equity,0.00000
11/13/2017,6409 TT Equity,-0.00005
11/13/2017,2199 HK Equity,-0.00033
11/13/2017,ALSEA* MM Equity,-0.00043
11/13/2017,KLBF IJ Equity,-0.00019
11/13/2017,URC PM Equity,-0.00019
11/13/2017,MXNUSD Curncy,0.00035
11/13/2017,EIM IN Equity,-0.00033
11/13/2017,ICT PM Equity,-0.00065
11/13/2017,SRCM IN Equity,-0.00040
11/13/2017,RAIL3 BZ Equity,-0.00279
11/13/2017,EEM US Equity,-0.00035
11/13/2017,MGLU3 BZ Equity,-0.00043
11/13/2017,4613 JT Equity,-0.00039
11/13/2017,KINO IJ Equity,0.00001
11/13/2017,MIKA IJ Equity,-0.00030
11/13/2017,MRCO IN Equity,-0.00043
11/13/2017,CPN TB Equity,-0.00040
11/13/2017,GFREGIO MM Equity,-0.00016
11/13/2017,MPI PM Equity,-0.00075
11/13/2017,SECB PM Equity,-0.00038
11/13/2017,300136 CH Equity,0.00000
11/13/2017,CIFC IN Equity,-0.00053
11/13/2017,LREN3 BZ Equity,0.00000
11/13/2017,TVSL IN Equity,-0.00066
11/13/2017,JPYUSD Curncy,0.00004
11/14/2017,MPI PM Equity,-0.00073
11/14/2017,RADL3 BZ Equity,0.00000
11/14/2017,EIM IN Equity,-0.00034
11/14/2017,300136 CH Equity,0.00000
11/14/2017,EEM US Equity,-0.00035
11/14/2017,SECB PM Equity,-0.00041
11/14/2017,CIFC IN Equity,-0.00055
11/14/2017,LREN3 BZ Equity,0.00000
11/14/2017,MGLU3 BZ Equity,-0.00034
11/14/2017,4613 JT Equity,-0.00039
11/14/2017,RBK IN Equity,-0.00021
11/14/2017,PAG IN Equity,-0.00150
11/14/2017,SRCM IN Equity,-0.00040
11/14/2017,TVSL IN Equity,-0.00067
11/14/2017,RAIL3 BZ Equity,-0.00272
11/14/2017,ICT PM Equity,-0.00065
11/14/2017,KLBF IJ Equity,-0.00017
11/14/2017,URC PM Equity,-0.00019
11/14/2017,JPYUSD Curncy,0.00004
11/14/2017,2199 HK Equity,-0.00034
11/14/2017,MRCO IN Equity,-0.00048
11/14/2017,ALSEA* MM Equity,-0.00041
11/14/2017,GFREGIO MM Equity,-0.00014
11/14/2017,CPN TB Equity,-0.00040
11/14/2017,002508 CH Equity,0.00000
11/14/2017,MIKA IJ Equity,-0.00029
11/14/2017,6409 TT Equity,-0.00003
11/14/2017,KINO IJ Equity,0.00000
11/14/2017,MXNUSD Curncy,0.00031
11/15/2017,SECB PM Equity,-0.00045
11/15/2017,MIKA IJ Equity,-0.00026
11/15/2017,TVSL IN Equity,-0.00063
11/15/2017,MXNUSD Curncy,0.00030
11/15/2017,URC PM Equity,-0.00019
11/15/2017,6409 TT Equity,-0.00002
11/15/2017,ICT PM Equity,-0.00069
11/15/2017,CIFC IN Equity,-0.00055
11/15/2017,JPYUSD Curncy,0.00005
11/15/2017,RBK IN Equity,-0.00020
11/15/2017,MRCO IN Equity,-0.00044
11/15/2017,RADL3 BZ Equity,0.00000
11/15/2017,EIM IN Equity,-0.00036
11/15/2017,SRCM IN Equity,-0.00039
11/15/2017,300136 CH Equity,0.00000
11/15/2017,LREN3 BZ Equity,0.00000
11/15/2017,2199 HK Equity,-0.00034
11/15/2017,PAG IN Equity,-0.00168
11/15/2017,KLBF IJ Equity,-0.00016
11/15/2017,002508 CH Equity,0.00000
11/15/2017,CPN TB Equity,-0.00038
11/15/2017,4613 JT Equity,-0.00041
11/15/2017,MPI PM Equity,-0.00074
11/15/2017,EEM US Equity,-0.00032
11/15/2017,RAIL3 BZ Equity,-0.00262
11/15/2017,KINO IJ Equity,0.00000
11/15/2017,GFREGIO MM Equity,-0.00016
11/15/2017,ALSEA* MM Equity,-0.00046
11/15/2017,MGLU3 BZ Equity,-0.00032
11/16/2017,300136 CH Equity,0.00000
11/16/2017,LREN3 BZ Equity,0.00000
11/16/2017,MIKA IJ Equity,-0.00024
11/16/2017,ALSEA* MM Equity,-0.00039
11/16/2017,SRCM IN Equity,-0.00033
11/16/2017,CIFC IN Equity,-0.00073
11/16/2017,ICT PM Equity,-0.00052
11/16/2017,4613 JT Equity,-0.00043
11/16/2017,KINO IJ Equity,0.00000
11/16/2017,2199 HK Equity,-0.00029
11/16/2017,MGLU3 BZ Equity,-0.00036
11/16/2017,TVSL IN Equity,-0.00066
11/16/2017,KLBF IJ Equity,-0.00017
11/16/2017,002508 CH Equity,0.00000
11/16/2017,SECB PM Equity,-0.00045
11/16/2017,CPN TB Equity,-0.00041
11/16/2017,MPI PM Equity,-0.00055
11/16/2017,MRCO IN Equity,-0.00064
11/16/2017,JPYUSD Curncy,0.00005
11/16/2017,PAG IN Equity,-0.00207
11/16/2017,URC PM Equity,-0.00017
11/16/2017,RADL3 BZ Equity,0.00000
11/16/2017,RBK IN Equity,-0.00020
11/16/2017,EEM US Equity,-0.00038
11/16/2017,RAIL3 BZ Equity,-0.00283
11/16/2017,EIM IN Equity,-0.00033
11/16/2017,GFREGIO MM Equity,-0.00011
11/16/2017,6409 TT Equity,-0.00012
11/16/2017,MXNUSD Curncy,0.00032
11/17/2017,ALSEA* MM Equity,-0.00053
11/17/2017,EEM US Equity,-0.00039
11/17/2017,JPYUSD Curncy,0.00006
11/17/2017,URC PM Equity,-0.00020
11/17/2017,RAIL3 BZ Equity,-0.00289
11/17/2017,LREN3 BZ Equity,0.00000
11/17/2017,MXNUSD Curncy,0.00035
11/17/2017,CPN TB Equity,-0.00045
11/17/2017,CIFC IN Equity,-0.00063
11/17/2017,SECB PM Equity,-0.00043
11/17/2017,KLBF IJ Equity,-0.00019
11/17/2017,RBK IN Equity,-0.00021
11/17/2017,MGLU3 BZ Equity,-0.00034
11/17/2017,MPI PM Equity,-0.00059
11/17/2017,MIKA IJ Equity,-0.00023
11/17/2017,SRCM IN Equity,-0.00037
11/17/2017,002508 CH Equity,0.00000
11/17/2017,4613 JT Equity,-0.00038
11/17/2017,MRCO IN Equity,-0.00067
11/17/2017,PAG IN Equity,-0.00175
11/17/2017,2199 HK Equity,-0.00029
11/17/2017,EIM IN Equity,-0.00035
11/17/2017,KINO IJ Equity,0.00000
11/17/2017,300136 CH Equity,0.00000
11/17/2017,ICT PM Equity,-0.00067
11/17/2017,6409 TT Equity,-0.00011
11/17/2017,GFREGIO MM Equity,-0.00015
11/17/2017,TVSL IN Equity,-0.00066
11/17/2017,RADL3 BZ Equity,0.00000
11/20/2017,GFREGIO MM Equity,-0.00017
11/20/2017,ICT PM Equity,-0.00070
11/20/2017,RAIL3 BZ Equity,-0.00291
11/20/2017,EIM IN Equity,-0.00036
11/20/2017,SRCM IN Equity,-0.00039
11/20/2017,EEM US Equity,-0.00040
11/20/2017,2199 HK Equity,-0.00028
11/20/2017,MGLU3 BZ Equity,-0.00035
11/20/2017,MIKA IJ Equity,-0.00024
11/20/2017,002508 CH Equity,0.00000
11/20/2017,300136 CH Equity,0.00000
11/20/2017,CIFC IN Equity,-0.00063
11/20/2017,RBK IN Equity,-0.00018
11/20/2017,MXNUSD Curncy,0.00038
11/20/2017,KINO IJ Equity,0.00000
11/20/2017,PAG IN Equity,-0.00177
11/20/2017,CPN TB Equity,-0.00049
11/20/2017,URC PM Equity,-0.00019
11/20/2017,KLBF IJ Equity,-0.00019
11/20/2017,6409 TT Equity,-0.00013
11/20/2017,4613 JT Equity,-0.00040
11/20/2017,LREN3 BZ Equity,0.00000
11/20/2017,MRCO IN Equity,-0.00069
11/20/2017,JPYUSD Curncy,0.00006
11/20/2017,SECB PM Equity,-0.00043
11/20/2017,ALSEA* MM Equity,-0.00057
