Date,name1,value,parent,name
8/12/2017,SECB PM Equity,0.052977185,Origin,SECB PM 
8/12/2017,EEM US Equity,0.049793298,Origin,EEM
8/12/2017,RBK IN Equity,0.037633272,Origin,RBK IN 
8/12/2017,MIKA IJ Equity,0.020567474,Origin,MIKA IJ 
8/12/2017,SRCM IN Equity,0.024171585,Origin,SRCM IN 
8/12/2017,4613 JT Equity,0.039741112,Origin,4613 JT 
8/12/2017,MPI PM Equity,0.050944296,Origin,MPI PM 
8/12/2017,MXNUSD Curncy,0,Origin,MXNUSD 
8/12/2017,MRCO IN Equity,0.048807151,Origin,MRCO IN 
8/12/2017,002508 CH Equity,1.68E-05,Origin,002508 CH 
8/12/2017,RAIL3 BZ Equity,0.090518902,Origin,RAIL3 BZ 
8/12/2017,TVSL IN Equity,0.071766454,Origin,TVSL IN 
8/12/2017,PAG IN Equity,0.09196331,Origin,PAG IN 
8/12/2017,CIFC IN Equity,0.052418349,Origin,CIFC IN 
11/12/2017,EEM US Equity,0.051610721,Origin,EEM
11/12/2017,MXNUSD Curncy,0,Origin,MXNUSD 
11/12/2017,MRCO IN Equity,0.049428462,Origin,MRCO IN 
11/12/2017,JPYUSD Curncy,0,Origin,JPYUSD 
11/12/2017,MIKA IJ Equity,0.020688471,Origin,MIKA IJ 
11/12/2017,ALSEA* MM Equity,0.075783216,Origin,ALSEA* MM 
11/12/2017,GFREGIO MM Equity,0.026235015,Origin,GFREGIO MM 
11/12/2017,RBK IN Equity,0.037699867,Origin,RBK IN 
11/12/2017,6409 TT Equity,0.03669279,Origin,6409 TT 
11/12/2017,LREN3 BZ Equity,1.44E-05,Origin,LREN3 BZ 
11/12/2017,URC PM Equity,0.017070075,Origin,URC PM 
11/12/2017,300136 CH Equity,1.75E-05,Origin,300136 CH 
11/12/2017,MPI PM Equity,0.052362582,Origin,MPI PM 
11/12/2017,SECB PM Equity,0.053251187,Origin,SECB PM 
11/12/2017,002508 CH Equity,1.76E-05,Origin,002508 CH 
11/12/2017,RADL3 BZ Equity,1.71E-05,Origin,RADL3 BZ 
11/12/2017,TVSL IN Equity,0.072551144,Origin,TVSL IN 
11/12/2017,CPN TB Equity,0.033722894,Origin,CPN TB 
11/12/2017,ICT PM Equity,0.066097524,Origin,ICT PM 
11/12/2017,CIFC IN Equity,0.052543573,Origin,CIFC IN 
11/12/2017,KLBF IJ Equity,0.032451996,Origin,KLBF IJ 
11/12/2017,2199 HK Equity,0.022274879,Origin,2199 HK 
11/12/2017,PAG IN Equity,0.094674015,Origin,PAG IN 
11/12/2017,KINO IJ Equity,0.001871566,Origin,KINO IJ 
11/12/2017,EIM IN Equity,0.022277458,Origin,EIM IN 
11/12/2017,SRCM IN Equity,0.023714378,Origin,SRCM IN 
11/12/2017,4613 JT Equity,0.039167795,Origin,4613 JT 
11/12/2017,RAIL3 BZ Equity,0.088957368,Origin,RAIL3 BZ 
12/12/2017,JPYUSD Curncy,0,Origin,JPYUSD 
12/12/2017,KINO IJ Equity,0.001885133,Origin,KINO IJ 
12/12/2017,SECB PM Equity,0.053991765,Origin,SECB PM 
12/12/2017,ALSEA* MM Equity,0.075944051,Origin,ALSEA* MM 
12/12/2017,2199 HK Equity,0.02241033,Origin,2199 HK 
12/12/2017,MRCO IN Equity,0.049054317,Origin,MRCO IN 
12/12/2017,CPN TB Equity,0.03397931,Origin,CPN TB 
12/12/2017,LREN3 BZ Equity,1.45E-05,Origin,LREN3 BZ 
12/12/2017,ICT PM Equity,0.065202218,Origin,ICT PM 
12/12/2017,CIFC IN Equity,0.052742017,Origin,CIFC IN 
12/12/2017,EEM US Equity,0.051719627,Origin,EEM
12/12/2017,GFREGIO MM Equity,0.026290694,Origin,GFREGIO MM 
12/12/2017,MPI PM Equity,0.052389679,Origin,MPI PM 
12/12/2017,RBK IN Equity,0.037777004,Origin,RBK IN 
12/12/2017,URC PM Equity,0.017243722,Origin,URC PM 
12/12/2017,002508 CH Equity,1.77E-05,Origin,002508 CH 
12/12/2017,SRCM IN Equity,0.022977248,Origin,SRCM IN 
12/12/2017,MIKA IJ Equity,0.021018086,Origin,MIKA IJ 
12/12/2017,6409 TT Equity,0.036717994,Origin,6409 TT 
12/12/2017,4613 JT Equity,0.039585941,Origin,4613 JT 
12/12/2017,300136 CH Equity,1.75E-05,Origin,300136 CH 
12/12/2017,RADL3 BZ Equity,1.69E-05,Origin,RADL3 BZ 
12/12/2017,PAG IN Equity,0.093730623,Origin,PAG IN 
12/12/2017,TVSL IN Equity,0.073599285,Origin,TVSL IN 
12/12/2017,EIM IN Equity,0.021965375,Origin,EIM IN 
12/12/2017,KLBF IJ Equity,0.032986212,Origin,KLBF IJ 
12/12/2017,MXNUSD Curncy,0,Origin,MXNUSD 
12/12/2017,RAIL3 BZ Equity,0.088261848,Origin,RAIL3 BZ 
13-12-17,MRCO IN Equity,0.049225196,Origin,MRCO IN 
13-12-17,ICT PM Equity,0.066121421,Origin,ICT PM 
13-12-17,RADL3 BZ Equity,1.69E-05,Origin,RADL3 BZ 
13-12-17,TVSL IN Equity,0.071896188,Origin,TVSL IN 
13-12-17,PAG IN Equity,0.092223213,Origin,PAG IN 
13-12-17,EEM US Equity,0.053717093,Origin,EEM
13-12-17,GFREGIO MM Equity,0.027158797,Origin,GFREGIO MM 
13-12-17,RBK IN Equity,0.03867723,Origin,RBK IN 
13-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
13-12-17,CPN TB Equity,0.034966941,Origin,CPN TB 
13-12-17,EIM IN Equity,0.021965151,Origin,EIM IN 
13-12-17,URC PM Equity,0.018667718,Origin,URC PM 
13-12-17,2199 HK Equity,0.0224046,Origin,2199 HK 
13-12-17,ALSEA* MM Equity,0.078888455,Origin,ALSEA* MM 
13-12-17,MIKA IJ Equity,0.02067726,Origin,MIKA IJ 
13-12-17,KLBF IJ Equity,0.032924542,Origin,KLBF IJ 
13-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
13-12-17,SRCM IN Equity,0.013161143,Origin,SRCM IN 
13-12-17,4613 JT Equity,0.040593771,Origin,4613 JT 
13-12-17,002508 CH Equity,1.80E-05,Origin,002508 CH 
13-12-17,MPI PM Equity,0.052131094,Origin,MPI PM 
13-12-17,KINO IJ Equity,0.001875948,Origin,KINO IJ 
13-12-17,SECB PM Equity,0.054199303,Origin,SECB PM 
13-12-17,300136 CH Equity,1.72E-05,Origin,300136 CH 
13-12-17,6409 TT Equity,0.036423252,Origin,6409 TT 
13-12-17,RAIL3 BZ Equity,0.089385043,Origin,RAIL3 BZ 
13-12-17,CIFC IN Equity,0.054592284,Origin,CIFC IN 
13-12-17,LREN3 BZ Equity,1.42E-05,Origin,LREN3 BZ 
14-12-17,EIM IN Equity,0.02204781,Origin,EIM IN 
14-12-17,CPN TB Equity,0.035053258,Origin,CPN TB 
14-12-17,PAG IN Equity,0.091277498,Origin,PAG IN 
14-12-17,TVSL IN Equity,0.072446892,Origin,TVSL IN 
14-12-17,MPI PM Equity,0.053795398,Origin,MPI PM 
14-12-17,SRCM IN Equity,0.013338506,Origin,SRCM IN 
14-12-17,002508 CH Equity,1.80E-05,Origin,002508 CH 
14-12-17,GFREGIO MM Equity,0.026574287,Origin,GFREGIO MM 
14-12-17,RBK IN Equity,0.038780635,Origin,RBK IN 
14-12-17,RADL3 BZ Equity,1.68E-05,Origin,RADL3 BZ 
14-12-17,MRCO IN Equity,0.049412508,Origin,MRCO IN 
14-12-17,4613 JT Equity,0.040632945,Origin,4613 JT 
14-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
14-12-17,300136 CH Equity,1.67E-05,Origin,300136 CH 
14-12-17,KINO IJ Equity,0.000518268,Origin,KINO IJ 
14-12-17,2199 HK Equity,0.022055425,Origin,2199 HK 
14-12-17,ALSEA* MM Equity,0.078587188,Origin,ALSEA* MM 
14-12-17,RAIL3 BZ Equity,0.086878778,Origin,RAIL3 BZ 
14-12-17,LREN3 BZ Equity,1.39E-05,Origin,LREN3 BZ 
14-12-17,MIKA IJ Equity,0.021151995,Origin,MIKA IJ 
14-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
14-12-17,ICT PM Equity,0.066322426,Origin,ICT PM 
14-12-17,SECB PM Equity,0.053916913,Origin,SECB PM 
14-12-17,KLBF IJ Equity,0.033710576,Origin,KLBF IJ 
14-12-17,URC PM Equity,0.019187064,Origin,URC PM 
14-12-17,EEM US Equity,0.053414604,Origin,EEM
14-12-17,CIFC IN Equity,0.055067656,Origin,CIFC IN 
14-12-17,6409 TT Equity,0.036802217,Origin,6409 TT 
15-12-17,RADL3 BZ Equity,1.71E-05,Origin,RADL3 BZ 
15-12-17,KINO IJ Equity,0,Origin,KINO IJ 
15-12-17,4613 JT Equity,0.041093244,Origin,4613 JT 
15-12-17,MIKA IJ Equity,0.021658177,Origin,MIKA IJ 
15-12-17,LREN3 BZ Equity,1.38E-05,Origin,LREN3 BZ 
15-12-17,URC PM Equity,0.018945427,Origin,URC PM 
15-12-17,RBK IN Equity,0.039314864,Origin,RBK IN 
15-12-17,EEM US Equity,0.053136028,Origin,EEM
15-12-17,ALSEA* MM Equity,0.079155757,Origin,ALSEA* MM 
15-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
15-12-17,300136 CH Equity,1.67E-05,Origin,300136 CH 
15-12-17,PAG IN Equity,0.09345361,Origin,PAG IN 
15-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
15-12-17,KLBF IJ Equity,0.032884526,Origin,KLBF IJ 
15-12-17,6409 TT Equity,0.03705576,Origin,6409 TT 
15-12-17,EIM IN Equity,0.022554569,Origin,EIM IN 
15-12-17,SECB PM Equity,0.054316856,Origin,SECB PM 
15-12-17,MPI PM Equity,0.052071065,Origin,MPI PM 
15-12-17,GFREGIO MM Equity,0.026381734,Origin,GFREGIO MM 
15-12-17,CIFC IN Equity,0.054807266,Origin,CIFC IN 
15-12-17,2199 HK Equity,0.022103853,Origin,2199 HK 
15-12-17,002508 CH Equity,1.76E-05,Origin,002508 CH 
15-12-17,SRCM IN Equity,0.012643743,Origin,SRCM IN 
15-12-17,MRCO IN Equity,0.048927503,Origin,MRCO IN 
15-12-17,RAIL3 BZ Equity,0.085291225,Origin,RAIL3 BZ 
15-12-17,ICT PM Equity,0.06618302,Origin,ICT PM 
15-12-17,CPN TB Equity,0.035333091,Origin,CPN TB 
15-12-17,TVSL IN Equity,0.073322162,Origin,TVSL IN 
18-12-17,EIM IN Equity,0.022485156,Origin,EIM IN 
18-12-17,GFREGIO MM Equity,0.026313482,Origin,GFREGIO MM 
18-12-17,4613 JT Equity,0.041792301,Origin,4613 JT 
18-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
18-12-17,ICT PM Equity,0.065213096,Origin,ICT PM 
18-12-17,RBK IN Equity,0.038424831,Origin,RBK IN 
18-12-17,6409 TT Equity,0.035888008,Origin,6409 TT 
18-12-17,002508 CH Equity,1.75E-05,Origin,002508 CH 
18-12-17,SECB PM Equity,0.052849198,Origin,SECB PM 
18-12-17,MIKA IJ Equity,0.021151159,Origin,MIKA IJ 
18-12-17,SRCM IN Equity,0.011905087,Origin,SRCM IN 
18-12-17,300136 CH Equity,1.68E-05,Origin,300136 CH 
18-12-17,CPN TB Equity,0.035095551,Origin,CPN TB 
18-12-17,ALSEA* MM Equity,0.078214632,Origin,ALSEA* MM 
18-12-17,CIFC IN Equity,0.053256776,Origin,CIFC IN 
18-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
18-12-17,MPI PM Equity,0.052015106,Origin,MPI PM 
18-12-17,URC PM Equity,0.019185478,Origin,URC PM 
18-12-17,LREN3 BZ Equity,1.36E-05,Origin,LREN3 BZ 
18-12-17,2199 HK Equity,0.021380224,Origin,2199 HK 
18-12-17,EEM US Equity,0.052954327,Origin,EEM
18-12-17,TVSL IN Equity,0.07227134,Origin,TVSL IN 
18-12-17,KLBF IJ Equity,0.032769801,Origin,KLBF IJ 
18-12-17,RADL3 BZ Equity,1.68E-05,Origin,RADL3 BZ 
18-12-17,RAIL3 BZ Equity,0.0894633,Origin,RAIL3 BZ 
18-12-17,MRCO IN Equity,0.048380937,Origin,MRCO IN 
18-12-17,PAG IN Equity,0.099339463,Origin,PAG IN 
19-12-17,300136 CH Equity,1.72E-05,Origin,300136 CH 
19-12-17,KLBF IJ Equity,0.032552727,Origin,KLBF IJ 
19-12-17,SRCM IN Equity,0.01185636,Origin,SRCM IN 
19-12-17,RADL3 BZ Equity,1.67E-05,Origin,RADL3 BZ 
19-12-17,RBK IN Equity,0.039064509,Origin,RBK IN 
19-12-17,PAG IN Equity,0.102210638,Origin,PAG IN 
19-12-17,MRCO IN Equity,0.049030101,Origin,MRCO IN 
19-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
19-12-17,LREN3 BZ Equity,1.36E-05,Origin,LREN3 BZ 
19-12-17,CPN TB Equity,0.034371589,Origin,CPN TB 
19-12-17,CIFC IN Equity,0.053546619,Origin,CIFC IN 
19-12-17,MPI PM Equity,0.052475367,Origin,MPI PM 
19-12-17,ALSEA* MM Equity,0.075972891,Origin,ALSEA* MM 
19-12-17,MIKA IJ Equity,0.021011043,Origin,MIKA IJ 
19-12-17,GFREGIO MM Equity,0.025832179,Origin,GFREGIO MM 
19-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
19-12-17,EEM US Equity,0.051525737,Origin,EEM
19-12-17,6409 TT Equity,0.035874299,Origin,6409 TT 
19-12-17,URC PM Equity,0.018846045,Origin,URC PM 
19-12-17,002508 CH Equity,1.79E-05,Origin,002508 CH 
19-12-17,SECB PM Equity,0.05306128,Origin,SECB PM 
19-12-17,TVSL IN Equity,0.074104617,Origin,TVSL IN 
19-12-17,RAIL3 BZ Equity,0.088852497,Origin,RAIL3 BZ 
19-12-17,ICT PM Equity,0.064907665,Origin,ICT PM 
19-12-17,4613 JT Equity,0.041095219,Origin,4613 JT 
19-12-17,EIM IN Equity,0.023082092,Origin,EIM IN 
19-12-17,2199 HK Equity,0.02122834,Origin,2199 HK 
20-12-17,4613 JT Equity,0.042468993,Origin,4613 JT 
20-12-17,MRCO IN Equity,0.050739599,Origin,MRCO IN 
20-12-17,EIM IN Equity,0.022959024,Origin,EIM IN 
20-12-17,SRCM IN Equity,0.011704306,Origin,SRCM IN 
20-12-17,KLBF IJ Equity,0.032913992,Origin,KLBF IJ 
20-12-17,TVSL IN Equity,0.074646862,Origin,TVSL IN 
20-12-17,PAG IN Equity,0.101042175,Origin,PAG IN 
20-12-17,RADL3 BZ Equity,1.73E-05,Origin,RADL3 BZ 
20-12-17,CIFC IN Equity,0.054932373,Origin,CIFC IN 
20-12-17,002508 CH Equity,1.81E-05,Origin,002508 CH 
20-12-17,6409 TT Equity,0.037381901,Origin,6409 TT 
20-12-17,RBK IN Equity,0.039603314,Origin,RBK IN 
20-12-17,300136 CH Equity,1.71E-05,Origin,300136 CH 
20-12-17,URC PM Equity,0.019482312,Origin,URC PM 
20-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
20-12-17,MIKA IJ Equity,0.021489126,Origin,MIKA IJ 
20-12-17,GFREGIO MM Equity,0.026355285,Origin,GFREGIO MM 
20-12-17,SECB PM Equity,0.053525704,Origin,SECB PM 
20-12-17,ICT PM Equity,0.066026936,Origin,ICT PM 
20-12-17,CPN TB Equity,0.035072191,Origin,CPN TB 
20-12-17,RAIL3 BZ Equity,0.091906397,Origin,RAIL3 BZ 
20-12-17,2199 HK Equity,0.021698093,Origin,2199 HK 
20-12-17,MPI PM Equity,0.053482112,Origin,MPI PM 
20-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
20-12-17,LREN3 BZ Equity,1.40E-05,Origin,LREN3 BZ 
20-12-17,EEM US Equity,0.052486918,Origin,EEM
20-12-17,ALSEA* MM Equity,0.07571289,Origin,ALSEA* MM 
21-12-17,MRCO IN Equity,0.050495972,Origin,MRCO IN 
21-12-17,300136 CH Equity,1.74E-05,Origin,300136 CH 
21-12-17,6409 TT Equity,0.03694991,Origin,6409 TT 
21-12-17,RAIL3 BZ Equity,0.092150485,Origin,RAIL3 BZ 
21-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
21-12-17,4613 JT Equity,0.042698074,Origin,4613 JT 
21-12-17,SECB PM Equity,0.054043854,Origin,SECB PM 
21-12-17,RBK IN Equity,0.039636075,Origin,RBK IN 
21-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
21-12-17,KLBF IJ Equity,0.032413247,Origin,KLBF IJ 
21-12-17,CIFC IN Equity,0.05489112,Origin,CIFC IN 
21-12-17,002508 CH Equity,1.85E-05,Origin,002508 CH 
21-12-17,SRCM IN Equity,0.00842453,Origin,SRCM IN 
21-12-17,ALSEA* MM Equity,0.074710659,Origin,ALSEA* MM 
21-12-17,PAG IN Equity,0.101817443,Origin,PAG IN 
21-12-17,2199 HK Equity,0.021542265,Origin,2199 HK 
21-12-17,ICT PM Equity,0.066598851,Origin,ICT PM 
21-12-17,LREN3 BZ Equity,1.41E-05,Origin,LREN3 BZ 
21-12-17,EEM US Equity,0.052882267,Origin,EEM
21-12-17,CPN TB Equity,0.034758481,Origin,CPN TB 
21-12-17,URC PM Equity,0.019716783,Origin,URC PM 
21-12-17,MIKA IJ Equity,0.021252137,Origin,MIKA IJ 
21-12-17,GFREGIO MM Equity,0.026018738,Origin,GFREGIO MM 
21-12-17,EIM IN Equity,0.023056503,Origin,EIM IN 
21-12-17,RADL3 BZ Equity,1.74E-05,Origin,RADL3 BZ 
21-12-17,TVSL IN Equity,0.07463653,Origin,TVSL IN 
21-12-17,MPI PM Equity,0.052968144,Origin,MPI PM 
22-12-17,TVSL IN Equity,0.074527182,Origin,TVSL IN 
22-12-17,URC PM Equity,0.019623758,Origin,URC PM 
22-12-17,ICT PM Equity,0.066407385,Origin,ICT PM 
22-12-17,KLBF IJ Equity,0.032526164,Origin,KLBF IJ 
22-12-17,RAIL3 BZ Equity,0.091490244,Origin,RAIL3 BZ 
22-12-17,MRCO IN Equity,0.05053584,Origin,MRCO IN 
22-12-17,LREN3 BZ Equity,1.39E-05,Origin,LREN3 BZ 
22-12-17,002508 CH Equity,1.85E-05,Origin,002508 CH 
22-12-17,RBK IN Equity,0.039636596,Origin,RBK IN 
22-12-17,300136 CH Equity,1.71E-05,Origin,300136 CH 
22-12-17,MPI PM Equity,0.05291013,Origin,MPI PM 
22-12-17,RADL3 BZ Equity,1.73E-05,Origin,RADL3 BZ 
22-12-17,4613 JT Equity,0.042676607,Origin,4613 JT 
22-12-17,ALSEA* MM Equity,0.074320518,Origin,ALSEA* MM 
22-12-17,SRCM IN Equity,0.008573618,Origin,SRCM IN 
22-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
22-12-17,GFREGIO MM Equity,0.025636575,Origin,GFREGIO MM 
22-12-17,6409 TT Equity,0.036459067,Origin,6409 TT 
22-12-17,EIM IN Equity,0.023076423,Origin,EIM IN 
22-12-17,MIKA IJ Equity,0.021557671,Origin,MIKA IJ 
22-12-17,PAG IN Equity,0.101408022,Origin,PAG IN 
22-12-17,CPN TB Equity,0.035216358,Origin,CPN TB 
22-12-17,SECB PM Equity,0.054059284,Origin,SECB PM 
22-12-17,2199 HK Equity,0.022166776,Origin,2199 HK 
22-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
22-12-17,EEM US Equity,0.053357064,Origin,EEM
22-12-17,CIFC IN Equity,0.054851838,Origin,CIFC IN 
25-12-17,EIM IN Equity,0.023052162,Origin,EIM IN 
25-12-17,SRCM IN Equity,0.008564604,Origin,SRCM IN 
25-12-17,KLBF IJ Equity,0.032518292,Origin,KLBF IJ 
25-12-17,SECB PM Equity,0.054081149,Origin,SECB PM 
25-12-17,EEM US Equity,0.053300645,Origin,EEM
25-12-17,GFREGIO MM Equity,0.025553563,Origin,GFREGIO MM 
25-12-17,4613 JT Equity,0.043397266,Origin,4613 JT 
25-12-17,2199 HK Equity,0.022156459,Origin,2199 HK 
25-12-17,LREN3 BZ Equity,1.39E-05,Origin,LREN3 BZ 
25-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
25-12-17,6409 TT Equity,0.036818884,Origin,6409 TT 
25-12-17,300136 CH Equity,1.68E-05,Origin,300136 CH 
25-12-17,ALSEA* MM Equity,0.074079874,Origin,ALSEA* MM 
25-12-17,RBK IN Equity,0.039594683,Origin,RBK IN 
25-12-17,ICT PM Equity,0.066434289,Origin,ICT PM 
25-12-17,RAIL3 BZ Equity,0.091393885,Origin,RAIL3 BZ 
25-12-17,RADL3 BZ Equity,1.73E-05,Origin,RADL3 BZ 
25-12-17,PAG IN Equity,0.101301405,Origin,PAG IN 
25-12-17,002508 CH Equity,1.87E-05,Origin,002508 CH 
25-12-17,MIKA IJ Equity,0.021552459,Origin,MIKA IJ 
25-12-17,MPI PM Equity,0.052931533,Origin,MPI PM 
25-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
25-12-17,URC PM Equity,0.019631668,Origin,URC PM 
25-12-17,MRCO IN Equity,0.050482709,Origin,MRCO IN 
25-12-17,CPN TB Equity,0.035178205,Origin,CPN TB 
25-12-17,TVSL IN Equity,0.074448827,Origin,TVSL IN 
25-12-17,CIFC IN Equity,0.054794169,Origin,CIFC IN 
26-12-17,GFREGIO MM Equity,0.025309276,Origin,GFREGIO MM 
26-12-17,CIFC IN Equity,0.054656595,Origin,CIFC IN 
26-12-17,ICT PM Equity,0.066436504,Origin,ICT PM 
26-12-17,EIM IN Equity,0.023020372,Origin,EIM IN 
26-12-17,RAIL3 BZ Equity,0.092325278,Origin,RAIL3 BZ 
26-12-17,RADL3 BZ Equity,1.73E-05,Origin,RADL3 BZ 
26-12-17,2199 HK Equity,0.022143173,Origin,2199 HK 
26-12-17,RBK IN Equity,0.039669639,Origin,RBK IN 
26-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
26-12-17,SECB PM Equity,0.054082903,Origin,SECB PM 
26-12-17,ALSEA* MM Equity,0.074490838,Origin,ALSEA* MM 
26-12-17,SRCM IN Equity,0.00850277,Origin,SRCM IN 
26-12-17,LREN3 BZ Equity,1.43E-05,Origin,LREN3 BZ 
26-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
26-12-17,CPN TB Equity,0.035638351,Origin,CPN TB 
26-12-17,002508 CH Equity,1.83E-05,Origin,002508 CH 
26-12-17,PAG IN Equity,0.101224341,Origin,PAG IN 
26-12-17,MPI PM Equity,0.052933253,Origin,MPI PM 
26-12-17,4613 JT Equity,0.043259059,Origin,4613 JT 
26-12-17,URC PM Equity,0.019632266,Origin,URC PM 
26-12-17,MRCO IN Equity,0.050714628,Origin,MRCO IN 
26-12-17,KLBF IJ Equity,0.032467324,Origin,KLBF IJ 
26-12-17,300136 CH Equity,1.68E-05,Origin,300136 CH 
26-12-17,EEM US Equity,0.053208273,Origin,EEM
26-12-17,TVSL IN Equity,0.073841579,Origin,TVSL IN 
26-12-17,MIKA IJ Equity,0.021518685,Origin,MIKA IJ 
26-12-17,6409 TT Equity,0.036527545,Origin,6409 TT 
27-12-17,6409 TT Equity,0.036530648,Origin,6409 TT 
27-12-17,300136 CH Equity,1.61E-05,Origin,300136 CH 
27-12-17,CIFC IN Equity,0.054121097,Origin,CIFC IN 
27-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
27-12-17,GFREGIO MM Equity,0.026205089,Origin,GFREGIO MM 
27-12-17,MIKA IJ Equity,0.021668819,Origin,MIKA IJ 
27-12-17,SRCM IN Equity,0.008564556,Origin,SRCM IN 
27-12-17,ALSEA* MM Equity,0.073006802,Origin,ALSEA* MM 
27-12-17,002508 CH Equity,1.78E-05,Origin,002508 CH 
27-12-17,KLBF IJ Equity,0.033024461,Origin,KLBF IJ 
27-12-17,PAG IN Equity,0.100260927,Origin,PAG IN 
27-12-17,LREN3 BZ Equity,1.46E-05,Origin,LREN3 BZ 
27-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
27-12-17,MPI PM Equity,0.053019435,Origin,MPI PM 
27-12-17,URC PM Equity,0.019836313,Origin,URC PM 
27-12-17,RAIL3 BZ Equity,0.094151817,Origin,RAIL3 BZ 
27-12-17,ICT PM Equity,0.066880223,Origin,ICT PM 
27-12-17,EEM US Equity,0.053161894,Origin,EEM
27-12-17,MRCO IN Equity,0.050289312,Origin,MRCO IN 
27-12-17,2199 HK Equity,0.021952813,Origin,2199 HK 
27-12-17,TVSL IN Equity,0.073202944,Origin,TVSL IN 
27-12-17,RBK IN Equity,0.039237834,Origin,RBK IN 
27-12-17,RADL3 BZ Equity,1.74E-05,Origin,RADL3 BZ 
27-12-17,SECB PM Equity,0.054401379,Origin,SECB PM 
27-12-17,EIM IN Equity,0.022867723,Origin,EIM IN 
27-12-17,4613 JT Equity,0.0432082,Origin,4613 JT 
27-12-17,CPN TB Equity,0.036004214,Origin,CPN TB 
28-12-17,CIFC IN Equity,0.053998909,Origin,CIFC IN 
28-12-17,EEM US Equity,0.046215045,Origin,EEM
28-12-17,ALSEA* MM Equity,0.073154424,Origin,ALSEA* MM 
28-12-17,SECB PM Equity,0.053813502,Origin,SECB PM 
28-12-17,MXNUSD Curncy,0,Origin,MXNUSD 
28-12-17,RBK IN Equity,0.038627639,Origin,RBK IN 
28-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
28-12-17,EIM IN Equity,0.022527879,Origin,EIM IN 
28-12-17,CPN TB Equity,0.035665494,Origin,CPN TB 
28-12-17,4613 JT Equity,0.042708952,Origin,4613 JT 
28-12-17,2199 HK Equity,0.021762961,Origin,2199 HK 
28-12-17,TVSL IN Equity,0.072585913,Origin,TVSL IN 
28-12-17,LREN3 BZ Equity,1.46E-05,Origin,LREN3 BZ 
28-12-17,SRCM IN Equity,0.00465099,Origin,SRCM IN 
28-12-17,PAG IN Equity,0.102385295,Origin,PAG IN 
28-12-17,MRCO IN Equity,0.050105235,Origin,MRCO IN 
28-12-17,URC PM Equity,0.020076186,Origin,URC PM 
28-12-17,MPI PM Equity,0.053175199,Origin,MPI PM 
28-12-17,300136 CH Equity,1.63E-05,Origin,300136 CH 
28-12-17,6409 TT Equity,0.036505715,Origin,6409 TT 
28-12-17,RAIL3 BZ Equity,0.096829984,Origin,RAIL3 BZ 
28-12-17,ICT PM Equity,0.066619263,Origin,ICT PM 
28-12-17,KLBF IJ Equity,0.03289737,Origin,KLBF IJ 
28-12-17,MIKA IJ Equity,0.021116185,Origin,MIKA IJ 
28-12-17,GFREGIO MM Equity,0.025809818,Origin,GFREGIO MM 
28-12-17,002508 CH Equity,1.79E-05,Origin,002508 CH 
28-12-17,RADL3 BZ Equity,1.76E-05,Origin,RADL3 BZ 
29-12-17,PAG IN Equity,0.103420144,Origin,PAG IN 
29-12-17,KLBF IJ Equity,0.032754896,Origin,KLBF IJ 
29-12-17,EIM IN Equity,0.022797378,Origin,EIM IN 
29-12-17,EEM US Equity,0.040080116,Origin,EEM
29-12-17,MRCO IN Equity,0.050648111,Origin,MRCO IN 
29-12-17,LREN3 BZ Equity,1.45E-05,Origin,LREN3 BZ 
29-12-17,SRCM IN Equity,0.004076631,Origin,SRCM IN 
29-12-17,002508 CH Equity,1.77E-05,Origin,002508 CH 
29-12-17,SECB PM Equity,0.053320331,Origin,SECB PM 
29-12-17,MPI PM Equity,0.053244185,Origin,MPI PM 
29-12-17,JPYUSD Curncy,0,Origin,JPYUSD 
29-12-17,ALSEA* MM Equity,0.074141298,Origin,ALSEA* MM 
29-12-17,URC PM Equity,0.01944051,Origin,URC PM 
29-12-17,6409 TT Equity,0.036571345,Origin,6409 TT 
29-12-17,CPN TB Equity,0.035936449,Origin,CPN TB 
29-12-17,2199 HK Equity,0.021719477,Origin,2199 HK 
29-12-17,RADL3 BZ Equity,1.75E-05,Origin,RADL3 BZ 
